,Unnamed: 0,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle,date_time,date,date_week,clean_tweet
809,43,Thu Aug 15 15:34:02 +0000 2019,851,"Justin Trudeau promised he would be open and transparent, but he’s not as advertised. Even today he continues to cover up the full truth from Canadians. He *STILL* needs to come clean in his SNC-Lavalin corruption cover-up scandal. https://t.co/c8mItmRpZT",[],1162024658180423681,1162024658180423681,en,,"{'created_at': 'Wed Aug 14 17:35:25 +0000 2019', 'favorite_count': 198, 'full_text': 'Ethics watchdog says he was denied access to evidence in SNC-Lavalin affair https://t.co/bq5wYst2YM https://t.co/x8Hdd9tFcP', 'hashtags': [], 'id': 1161692817133121536, 'id_str': '1161692817133121536', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/x8Hdd9tFcP', 'expanded_url': 'https://twitter.com/nationalpost/status/1161692817133121536/photo/1', 'id': 1161692813723078656, 'media_url': 'http://pbs.twimg.com/media/EB8pdYwWkAAvoSH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB8pdYwWkAAvoSH.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 486, 'resize': 'fit'}, 'large': {'w': 1500, 'h': 1072, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 858, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/x8Hdd9tFcP'}], 'retweet_count': 152, 'source': '<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>', 'urls': [{'expanded_url': 'https://nationalpost.com/news/politics/ethics-watchdog-says-he-was-denied-access-to-evidence-in-snc-lavalin-affair?utm_medium=Social&utm_source=Twitter#Echobox=1565804130', 'url': 'https://t.co/bq5wYst2YM'}], 'user': {'id': 14216661, 'id_str': '14216661'}, 'user_mentions': []}",1.1616928171331215e+18,1.1616928171331215e+18,296,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/nationalpost/status/1161692817133121536', 'url': 'https://t.co/c8mItmRpZT'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-15 15:34:02+00:00,2019-08-15,2019-08-12,justin trudeau promise would open transparent ’ advertise even today continue cover full truth canadian still need come clean hi snc-lavalin corruption cover-up scandal http t.co/c8mitmrpzt
811,45,Thu Aug 15 01:11:09 +0000 2019,2129,We now have a clear picture of who Justin Trudeau truly is. And it’s not who he promised he would be: https://t.co/eCKfvEcSi9 https://t.co/Frsg3o3Klk,[],1161807505405726721,1161807505405726721,en,"[{'display_url': 'pic.twitter.com/Frsg3o3Klk', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161807505405726721/video/1', 'id': 1161789921025282051, 'media_url': 'http://pbs.twimg.com/media/EB-EYYVW4AUM2wH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB-EYYVW4AUM2wH.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/Frsg3o3Klk', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 63000, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1161789921025282051/vid/320x320/_bdqErNOtKkY-3GM.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1161789921025282051/vid/480x480/AOybA831-hsb3bWV.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1161789921025282051/vid/720x720/YmDU__Si3T30kJSz.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1161789921025282051/pl/OvFyrssseUM82kSj.m3u8?tag=13'}]}}]",,,,938,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/videos/2565330970419767/', 'url': 'https://t.co/eCKfvEcSi9'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-15 01:11:09+00:00,2019-08-15,2019-08-12,clear picture justin trudeau truly ’ promise would http t.co/eckfvecsi9 http t.co/frsg3o3klk
813,47,Thu Aug 15 00:22:57 +0000 2019,49,"Canada is home to a vibrant and growing Pakistani community that continues to enrich and strengthen Canadian life. Today, I extend my best wishes to everyone celebrating the anniversary of Pakistan’s Independence! My statement: https://t.co/BjTBta2Wa4 https://t.co/spfcbhFfjB",[],1161795378292899840,1161795378292899840,en,"[{'display_url': 'pic.twitter.com/spfcbhFfjB', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161795378292899840/photo/1', 'id': 1161795226974982144, 'media_url': 'http://pbs.twimg.com/media/EB-Gmn2WkAAznTr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB-Gmn2WkAAznTr.jpg', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/spfcbhFfjB'}]",,,,9,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.conservative.ca/the-hon-andrew-scheer-leader-of-canadas-conservatives-issues-statement-to-mark-pakistan-independence-day/', 'url': 'https://t.co/BjTBta2Wa4'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-15 00:22:57+00:00,2019-08-15,2019-08-12,canada home vibrant grow pakistani community continue enrich strengthen canadian life today extend best wish everyone celebrate anniversary pakistan ’ independence statement http t.co/bjtbta2wa4 http t.co/spfcbhffjb
815,49,Thu Aug 15 00:10:01 +0000 2019,824,"On the day the SNC scandal broke Trudeau said the story was false – and he spent months repeatedly and flagrantly misleading Canadians, shutting down inquiries, and covering up the truth. Now we know he has found guilty by the Ethics Commissioner. He is not as advertised. https://t.co/uM90OszaoC",[],1161792121243873283,1161792121243873283,en,"[{'display_url': 'pic.twitter.com/uM90OszaoC', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161792121243873283/photo/1', 'id': 1161788709857038336, 'media_url': 'http://pbs.twimg.com/media/EB-ArRsWkAAKJnt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB-ArRsWkAAKJnt.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/uM90OszaoC'}]",,,,354,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-15 00:10:01+00:00,2019-08-15,2019-08-12,day snc scandal break trudeau say story wa false – spend month repeatedly flagrantly mislead canadian shut inquiry cover truth know ha find guilty ethic commissioner advertise http t.co/um90oszaoc
817,51,Wed Aug 14 23:45:42 +0000 2019,714,"For the last four years, Justin Trudeau has failed to help you and your family, and has made life more expensive. That’s not right. Last week I traveled to Cape Breton to let you know that as Prime Minister I will create the opportunities you need to get ahead, not just get by. https://t.co/lrAzi1waie",[],1161786003469811712,1161786003469811712,en,"[{'display_url': 'pic.twitter.com/lrAzi1waie', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161786003469811712/video/1', 'id': 1161736503715946503, 'media_url': 'http://pbs.twimg.com/media/EB9ewQpXoAE9K5B.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB9ewQpXoAE9K5B.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 942, 'h': 942, 'resize': 'fit'}, 'large': {'w': 942, 'h': 942, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/lrAzi1waie', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 44500, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1161736503715946503/pl/UlV2y3OjhEOhlKTB.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1161736503715946503/vid/480x480/3QzOh6J2j15YO7FS.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1161736503715946503/vid/720x720/seCt6ZEMYpdcpCus.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1161736503715946503/vid/320x320/N_I7mJ4rphg34EGt.mp4?tag=13'}]}}]",,,,213,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-14 23:45:42+00:00,2019-08-14,2019-08-12,last fmy year justin trudeau ha fail help ymy family ha make life expensive ’ right last week travel cape breton let know prime minister create opportunity need get ahead get http t.co/lrazi1waie
819,53,Wed Aug 14 22:11:05 +0000 2019,1907,"Even today, as Justin Trudeau is found guilty of breaking the law in his SNC-Lavalin corruption scandal, he continues the cover-up and refuses to release all the facts. Trudeau promised transparency, but he is not as advertised. Spoke with @CTVNews earlier today: https://t.co/ddSzuHVSES",[],1161762192250867712,1161762192250867712,en,"[{'display_url': 'pic.twitter.com/ddSzuHVSES', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161762192250867712/video/1', 'id': 1161738466000080896, 'media_url': 'http://pbs.twimg.com/media/EB9WPGKWwAAyi19.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB9WPGKWwAAyi19.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/ddSzuHVSES', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 437871, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1161738466000080896/pl/s5sQINYsVRw8iA3E.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1161738466000080896/vid/480x270/wmRM02gUW8qSddy7.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1161738466000080896/vid/640x360/mqKEyGy9Io1AplF0.mp4?tag=13'}]}}]",,,,746,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 203123011, 'id_str': '203123011', 'name': 'CTV News', 'screen_name': 'CTVNews'}]",@AndrewScheer,2019-08-14 22:11:05+00:00,2019-08-14,2019-08-12,even today justin trudeau find guilty break law hi snc-lavalin corruption scandal continue cover-up refuse release fact trudeau promise transparency advertise speak ctvnews earlier today http t.co/ddszuhvse
821,55,Wed Aug 14 20:02:57 +0000 2019,177,I’ve travelled all across Canada this summer but I always love coming home to Saskatchewan and the people of Regina—Qu'Appelle! Was great to see everyone at yesterday’s BBQ. https://t.co/Mu0xVWCRBS,[],1161729946861146112,1161729946861146112,en,"[{'display_url': 'pic.twitter.com/Mu0xVWCRBS', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161729946861146112/photo/1', 'id': 1161729169270726657, 'media_url': 'http://pbs.twimg.com/media/EB9KhjuXYAEdQN5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB9KhjuXYAEdQN5.jpg', 'sizes': {'small': {'w': 680, 'h': 612, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1843, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Mu0xVWCRBS'}, {'display_url': 'pic.twitter.com/Mu0xVWCRBS', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161729946861146112/photo/1', 'id': 1161729169304301568, 'media_url': 'http://pbs.twimg.com/media/EB9Khj2XsAAk7O2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB9Khj2XsAAk7O2.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 399, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1203, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 705, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Mu0xVWCRBS'}, {'display_url': 'pic.twitter.com/Mu0xVWCRBS', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161729946861146112/photo/1', 'id': 1161729169342042113, 'media_url': 'http://pbs.twimg.com/media/EB9Khj_XkAE0DoQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB9Khj_XkAE0DoQ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1158, 'resize': 'fit'}, 'small': {'w': 680, 'h': 656, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1977, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Mu0xVWCRBS'}]",,,,27,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-14 20:02:57+00:00,2019-08-14,2019-08-12,’ travel acros canada thi summer alway love come home saskatchewan person regina—qu'appelle wa great see everyone yesterday ’ bbq http t.co/mu0xvwcrb
823,57,Wed Aug 14 17:45:55 +0000 2019,1643,"I’m responding to today’s breaking news that Justin Trudeau has been once again been found guilty of breaking federal ethics laws, this time for the SNC-Lavalin corruption scandal. WATCH: https://t.co/nY8Oh5Vubb",[],1161695459628507141,1161695459628507141,en,,,,,659,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/pg/AndrewScheerMP/videos/?ref=page_internal', 'url': 'https://t.co/nY8Oh5Vubb'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-14 17:45:55+00:00,2019-08-14,2019-08-12,’ respond today ’ break news justin trudeau ha find guilty break federal ethic law thi time snc-lavalin corruption scandal watch http t.co/ny8oh5vubb
825,59,Wed Aug 14 15:50:27 +0000 2019,2997,"Justin Trudeau said he would be accountable and ethical. Instead he used the power of his office to reward his supporters and punish his critics. He is now the only PM in history to be found guilty of breaking federal ethics law not once, but twice. Trudeau is not as advertised. https://t.co/R9kQcUomqN",[],1161666401637150720,1161666401637150720,en,"[{'display_url': 'pic.twitter.com/R9kQcUomqN', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161666401637150720/photo/1', 'id': 1161666396633387008, 'media_url': 'http://pbs.twimg.com/media/EB8RbtbXUAAFDhA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB8RbtbXUAAFDhA.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/R9kQcUomqN'}]",,,,1475,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-14 15:50:27+00:00,2019-08-14,2019-08-12,justin trudeau say would accountable ethical instead used power hi office reward hi supporter punish hi critic pm history find guilty break federal ethic law twice trudeau advertised http t.co/r9kqcuomqn
827,61,Wed Aug 14 14:01:00 +0000 2019,389,"Canada’s Conservatives have a detailed, concrete plan to crack down on gang violence that is hitting our communities hard. I believe every Canadian should feel safe at home. Learn more: https://t.co/9h76bVGonP https://t.co/fM63EWtzlE",[],1161638856829091842,1161638856829091842,en,"[{'display_url': 'pic.twitter.com/fM63EWtzlE', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1161638856829091842/photo/1', 'id': 1161633676213534721, 'media_url': 'http://pbs.twimg.com/media/EB7zrIXWwAEFpiE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB7zrIXWwAEFpiE.jpg', 'sizes': {'large': {'w': 2000, 'h': 2000, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/fM63EWtzlE'}]",,,,134,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.conservative.ca/safer-canada/', 'url': 'https://t.co/9h76bVGonP'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-14 14:01:00+00:00,2019-08-14,2019-08-12,canada ’ conservative detail concrete plan crack gang violence hit community hard believe every canadian feel safe home learn http t.co/9h76bvgonp http t.co/fm63ewtzle
830,64,Wed Aug 14 00:56:00 +0000 2019,886,"Justin Trudeau needs to stop covering up what's in this report and come clean with Canadians. 
 
In the last election, Trudeau said he would be open and transparent. The last four years have proven that he’s #NotAsAdvertised. https://t.co/ONS83fpfsB",[{'text': 'NotAsAdvertised'}],1161441304582090757,1161441304582090757,en,,"{'created_at': 'Tue Aug 13 18:04:08 +0000 2019', 'favorite_count': 26, 'full_text': ""PM says McLellan report on AG role won't be released until SNC ethics probe released https://t.co/SpYm46e5np #hw #cdnpoli https://t.co/l98QrxOKiU"", 'hashtags': [{'text': 'hw'}, {'text': 'cdnpoli'}], 'id': 1161337654107156481, 'id_str': '1161337654107156481', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/l98QrxOKiU', 'expanded_url': 'https://twitter.com/CBCPolitics/status/1161337654107156481/photo/1', 'id': 1161337653314371586, 'media_url': 'http://pbs.twimg.com/media/EB3mcVIWwAIZUF1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EB3mcVIWwAIZUF1.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 460, 'h': 259, 'resize': 'fit'}, 'large': {'w': 460, 'h': 259, 'resize': 'fit'}, 'medium': {'w': 460, 'h': 259, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/l98QrxOKiU'}], 'retweet_count': 17, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'urls': [{'expanded_url': 'https://ift.tt/301NXG8', 'url': 'https://t.co/SpYm46e5np'}], 'user': {'id': 74186967, 'id_str': '74186967'}, 'user_mentions': []}",1.1613376541071565e+18,1.1613376541071565e+18,352,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/CBCPolitics/status/1161337654107156481', 'url': 'https://t.co/ONS83fpfsB'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-14 00:56:00+00:00,2019-08-14,2019-08-12,justin trudeau need stop cover thi report come clean canadian last election trudeau say would open transparent last fmy year proven ’ notasadvertised http t.co/ons83fpfsb
831,65,Wed Aug 14 00:34:28 +0000 2019,1215,"Justin Trudeau is up to his usual tricks, trying to derail yet another investigation into the SNC-Lavalin corruption scandal.
 
There is absolutely no reason for him to bury this report with the Ethics Commissioner.
 
So much for transparency. 
 
#NotAsAdvertised https://t.co/hrQ2ss3JdA",[{'text': 'NotAsAdvertised'}],1161435886564909056,1161435886564909056,en,,"{'created_at': 'Tue Aug 13 17:43:22 +0000 2019', 'favorite_count': 9, 'full_text': 'PM won’t release McLellan report on SNC-Lavalin until ethics report released | National Newswatch https://t.co/xQFpPFA7Uv', 'hashtags': [], 'id': 1161332428092448769, 'id_str': '1161332428092448769', 'lang': 'en', 'retweet_count': 11, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'urls': [{'expanded_url': 'https://www.nationalnewswatch.com/2019/08/13/pm-wont-release-mclellan-report-on-snc-lavalin-until-ethics-report-released-2/#.XVL2uOVnYP1.twitter', 'url': 'https://t.co/xQFpPFA7Uv'}], 'user': {'id': 16161679, 'id_str': '16161679'}, 'user_mentions': []}",1.1613324280924488e+18,1.1613324280924488e+18,572,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/natnewswatch/status/1161332428092448769', 'url': 'https://t.co/hrQ2ss3JdA'}]","{'id': 256360738, 'id_str': '256360738'}",[],@AndrewScheer,2019-08-14 00:34:28+00:00,2019-08-14,2019-08-12,justin trudeau hi usual trick try derail yet another investigation snc-lavalin corruption scandal absolutely reason bury thi report ethic commissioner much transparency notasadvertised http t.co/hrq2ss3jda
