word,count,user_name,total_count,rank
devons,27,Andrew Scheer,151,288.0
devons,14,Justin Trudeau,151,288.0
devons,12,Maxime Bernier,151,288.0
devons,5,Elizabeth May,151,288.0
autres,62,Maxime Bernier,151,289.0
autres,38,Justin Trudeau,151,289.0
autres,36,Jagmeet Singh,151,289.0
autres,15,Andrew Scheer,151,289.0
say,51,Elizabeth May,150,292.0
say,40,Maxime Bernier,150,292.0
say,29,Jagmeet Singh,150,292.0
say,17,Andrew Scheer,150,292.0
say,13,Justin Trudeau,150,292.0
fighting,83,Jagmeet Singh,149,293.0
fighting,36,Andrew Scheer,149,293.0
fighting,10,Justin Trudeau,149,293.0
fighting,10,Elizabeth May,149,293.0
fighting,10,Maxime Bernier,149,293.0
soir,51,Andrew Scheer,147,295.0
soir,45,Justin Trudeau,147,295.0
soir,36,Jagmeet Singh,147,295.0
soir,14,Maxime Bernier,147,295.0
soir,1,Elizabeth May,147,295.0
quon,95,Justin Trudeau,147,294.0
quon,34,Maxime Bernier,147,294.0
quon,14,Jagmeet Singh,147,294.0
quon,4,Andrew Scheer,147,294.0
join,65,Elizabeth May,147,296.0
join,32,Jagmeet Singh,147,296.0
join,24,Andrew Scheer,147,296.0
join,14,Justin Trudeau,147,296.0
join,12,Maxime Bernier,147,296.0
friends,50,Jagmeet Singh,147,297.0
friends,35,Justin Trudeau,147,297.0
friends,34,Andrew Scheer,147,297.0
friends,24,Elizabeth May,147,297.0
friends,4,Maxime Bernier,147,297.0
dune,45,Jagmeet Singh,147,298.0
dune,36,Justin Trudeau,147,298.0
dune,33,Maxime Bernier,147,298.0
dune,32,Andrew Scheer,147,298.0
dune,1,Elizabeth May,147,298.0
two,45,Maxime Bernier,146,299.0
two,32,Justin Trudeau,146,299.0
two,30,Elizabeth May,146,299.0
two,22,Andrew Scheer,146,299.0
two,17,Jagmeet Singh,146,299.0
solutions,84,Jagmeet Singh,146,302.0
solutions,31,Andrew Scheer,146,302.0
solutions,12,Justin Trudeau,146,302.0
solutions,10,Elizabeth May,146,302.0
solutions,9,Maxime Bernier,146,302.0
dtails,141,Justin Trudeau,146,300.0
dtails,2,Andrew Scheer,146,300.0
dtails,2,Maxime Bernier,146,300.0
dtails,1,Jagmeet Singh,146,300.0
best,48,Andrew Scheer,146,301.0
best,33,Jagmeet Singh,146,301.0
best,25,Elizabeth May,146,301.0
best,24,Justin Trudeau,146,301.0
best,16,Maxime Bernier,146,301.0
partout,55,Jagmeet Singh,145,304.0
partout,52,Andrew Scheer,145,304.0
partout,29,Justin Trudeau,145,304.0
partout,9,Maxime Bernier,145,304.0
hier,71,Andrew Scheer,145,305.0
hier,33,Justin Trudeau,145,305.0
hier,24,Jagmeet Singh,145,305.0
hier,16,Maxime Bernier,145,305.0
hier,1,Elizabeth May,145,305.0
avoir,51,Jagmeet Singh,145,303.0
avoir,41,Andrew Scheer,145,303.0
avoir,30,Maxime Bernier,145,303.0
avoir,21,Justin Trudeau,145,303.0
avoir,2,Elizabeth May,145,303.0
semaine,58,Justin Trudeau,144,306.0
semaine,43,Andrew Scheer,144,306.0
semaine,20,Jagmeet Singh,144,306.0
semaine,19,Maxime Bernier,144,306.0
semaine,4,Elizabeth May,144,306.0
racism,82,Elizabeth May,143,307.0
racism,35,Jagmeet Singh,143,307.0
racism,17,Maxime Bernier,143,307.0
racism,7,Justin Trudeau,143,307.0
racism,2,Andrew Scheer,143,307.0
come,32,Maxime Bernier,143,308.0
come,30,Justin Trudeau,143,308.0
come,30,Andrew Scheer,143,308.0
come,29,Jagmeet Singh,143,308.0
come,22,Elizabeth May,143,308.0
vont,53,Andrew Scheer,142,309.0
vont,42,Jagmeet Singh,142,309.0
vont,28,Maxime Bernier,142,309.0
vont,19,Justin Trudeau,142,309.0
jamais,51,Andrew Scheer,142,310.0
jamais,36,Jagmeet Singh,142,310.0
jamais,35,Justin Trudeau,142,310.0
jamais,20,Maxime Bernier,142,310.0
laide,60,Justin Trudeau,141,311.0
laide,48,Jagmeet Singh,141,311.0
laide,17,Andrew Scheer,141,311.0
laide,16,Maxime Bernier,141,311.0
food,62,Justin Trudeau,141,312.0
food,41,Elizabeth May,141,312.0
food,19,Andrew Scheer,141,312.0
food,12,Jagmeet Singh,141,312.0
food,7,Maxime Bernier,141,312.0
toronto,68,Jagmeet Singh,140,316.0
toronto,32,Andrew Scheer,140,316.0
toronto,17,Justin Trudeau,140,316.0
toronto,14,Maxime Bernier,140,316.0
toronto,9,Elizabeth May,140,316.0
said,52,Maxime Bernier,140,318.0
said,34,Elizabeth May,140,318.0
said,26,Andrew Scheer,140,318.0
said,20,Jagmeet Singh,140,318.0
said,8,Justin Trudeau,140,318.0
quils,49,Andrew Scheer,140,320.0
quils,33,Jagmeet Singh,140,320.0
quils,30,Maxime Bernier,140,320.0
quils,27,Justin Trudeau,140,320.0
quils,1,Elizabeth May,140,320.0
oil,100,Elizabeth May,140,314.0
oil,24,Maxime Bernier,140,314.0
oil,8,Jagmeet Singh,140,314.0
oil,7,Andrew Scheer,140,314.0
oil,1,Justin Trudeau,140,314.0
international,54,Justin Trudeau,140,319.0
international,25,Jagmeet Singh,140,319.0
international,23,Elizabeth May,140,319.0
international,22,Andrew Scheer,140,319.0
international,16,Maxime Bernier,140,319.0
fort,55,Andrew Scheer,140,315.0
fort,48,Justin Trudeau,140,315.0
fort,23,Jagmeet Singh,140,315.0
fort,9,Elizabeth May,140,315.0
fort,5,Maxime Bernier,140,315.0
ensemble,82,Justin Trudeau,140,313.0
ensemble,43,Jagmeet Singh,140,313.0
ensemble,13,Andrew Scheer,140,313.0
ensemble,1,Elizabeth May,140,313.0
ensemble,1,Maxime Bernier,140,313.0
autochtones,78,Jagmeet Singh,140,317.0
autochtones,38,Justin Trudeau,140,317.0
autochtones,9,Andrew Scheer,140,317.0
autochtones,9,Maxime Bernier,140,317.0
autochtones,6,Elizabeth May,140,317.0
3,40,Maxime Bernier,139,321.0
3,36,Jagmeet Singh,139,321.0
3,32,Andrew Scheer,139,321.0
3,20,Justin Trudeau,139,321.0
3,11,Elizabeth May,139,321.0
yesterday,52,Andrew Scheer,138,323.0
yesterday,28,Justin Trudeau,138,323.0
yesterday,24,Elizabeth May,138,323.0
yesterday,20,Jagmeet Singh,138,323.0
yesterday,14,Maxime Bernier,138,323.0
economic,49,Maxime Bernier,138,324.0
economic,42,Justin Trudeau,138,324.0
economic,26,Elizabeth May,138,324.0
economic,16,Andrew Scheer,138,324.0
economic,5,Jagmeet Singh,138,324.0
canadiangreens,136,Elizabeth May,138,322.0
canadiangreens,2,Maxime Bernier,138,322.0
toutes,57,Jagmeet Singh,137,325.0
toutes,32,Maxime Bernier,137,325.0
toutes,27,Andrew Scheer,137,325.0
toutes,19,Justin Trudeau,137,325.0
toutes,2,Elizabeth May,137,325.0
soutien,88,Justin Trudeau,137,329.0
soutien,23,Andrew Scheer,137,329.0
soutien,22,Jagmeet Singh,137,329.0
soutien,2,Elizabeth May,137,329.0
soutien,2,Maxime Bernier,137,329.0
response,81,Justin Trudeau,137,327.0
response,24,Andrew Scheer,137,327.0
response,16,Elizabeth May,137,327.0
response,14,Jagmeet Singh,137,327.0
response,2,Maxime Bernier,137,327.0
mois,51,Justin Trudeau,137,326.0
mois,44,Andrew Scheer,137,326.0
mois,20,Maxime Bernier,137,326.0
mois,19,Jagmeet Singh,137,326.0
mois,3,Elizabeth May,137,326.0
long,42,Jagmeet Singh,137,328.0
long,41,Elizabeth May,137,328.0
long,21,Maxime Bernier,137,328.0
long,18,Justin Trudeau,137,328.0
long,15,Andrew Scheer,137,328.0
deserve,68,Jagmeet Singh,137,330.0
deserve,45,Andrew Scheer,137,330.0
deserve,12,Elizabeth May,137,330.0
deserve,6,Justin Trudeau,137,330.0
deserve,6,Maxime Bernier,137,330.0
system,40,Jagmeet Singh,136,332.0
system,37,Maxime Bernier,136,332.0
system,36,Elizabeth May,136,332.0
system,18,Andrew Scheer,136,332.0
system,5,Justin Trudeau,136,332.0
bonne,39,Andrew Scheer,136,331.0
bonne,39,Jagmeet Singh,136,331.0
bonne,38,Justin Trudeau,136,331.0
bonne,19,Maxime Bernier,136,331.0
bonne,1,Elizabeth May,136,331.0
npd,126,Jagmeet Singh,135,335.0
npd,5,Maxime Bernier,135,335.0
npd,4,Andrew Scheer,135,335.0
governments,47,Jagmeet Singh,135,333.0
governments,39,Maxime Bernier,135,333.0
governments,18,Andrew Scheer,135,333.0
governments,17,Elizabeth May,135,333.0
governments,14,Justin Trudeau,135,333.0
global,43,Justin Trudeau,135,334.0
global,41,Elizabeth May,135,334.0
global,40,Maxime Bernier,135,334.0
global,10,Andrew Scheer,135,334.0
global,1,Jagmeet Singh,135,334.0
fin,45,Jagmeet Singh,135,337.0
fin,33,Andrew Scheer,135,337.0
fin,31,Justin Trudeau,135,337.0
fin,25,Maxime Bernier,135,337.0
fin,1,Elizabeth May,135,337.0
elle,43,Maxime Bernier,135,336.0
elle,33,Justin Trudeau,135,336.0
elle,32,Andrew Scheer,135,336.0
elle,26,Jagmeet Singh,135,336.0
elle,1,Elizabeth May,135,336.0
never,34,Maxime Bernier,134,341.0
never,30,Andrew Scheer,134,341.0
never,28,Jagmeet Singh,134,341.0
never,24,Elizabeth May,134,341.0
never,18,Justin Trudeau,134,341.0
mme,39,Maxime Bernier,134,338.0
mme,38,Justin Trudeau,134,338.0
mme,34,Jagmeet Singh,134,338.0
mme,23,Andrew Scheer,134,338.0
mettre,47,Jagmeet Singh,134,340.0
mettre,44,Andrew Scheer,134,340.0
mettre,27,Justin Trudeau,134,340.0
mettre,14,Maxime Bernier,134,340.0
mettre,2,Elizabeth May,134,340.0
amitakuttner,134,Elizabeth May,134,339.0
stay,70,Justin Trudeau,133,343.0
stay,27,Jagmeet Singh,133,343.0
stay,19,Elizabeth May,133,343.0
stay,13,Andrew Scheer,133,343.0
stay,4,Maxime Bernier,133,343.0
peoples,42,Maxime Bernier,133,342.0
peoples,41,Elizabeth May,133,342.0
peoples,26,Jagmeet Singh,133,342.0
peoples,15,Justin Trudeau,133,342.0
peoples,9,Andrew Scheer,133,342.0
moment,48,Justin Trudeau,132,344.0
moment,29,Jagmeet Singh,132,344.0
moment,19,Andrew Scheer,132,344.0
moment,19,Maxime Bernier,132,344.0
moment,17,Elizabeth May,132,344.0
communauts,45,Justin Trudeau,132,345.0
communauts,45,Andrew Scheer,132,345.0
communauts,39,Jagmeet Singh,132,345.0
communauts,3,Maxime Bernier,132,345.0
canadienne,66,Justin Trudeau,132,346.0
canadienne,24,Andrew Scheer,132,346.0
canadienne,23,Jagmeet Singh,132,346.0
canadienne,19,Maxime Bernier,132,346.0
parti,70,Maxime Bernier,131,349.0
parti,38,Andrew Scheer,131,349.0
parti,15,Jagmeet Singh,131,349.0
parti,6,Elizabeth May,131,349.0
parti,2,Justin Trudeau,131,349.0
let,49,Andrew Scheer,131,348.0
let,28,Jagmeet Singh,131,348.0
let,20,Maxime Bernier,131,348.0
let,19,Elizabeth May,131,348.0
let,15,Justin Trudeau,131,348.0
font,54,Jagmeet Singh,131,350.0
font,31,Andrew Scheer,131,350.0
font,29,Justin Trudeau,131,350.0
font,16,Maxime Bernier,131,350.0
font,1,Elizabeth May,131,350.0
campaign,46,Maxime Bernier,131,347.0
campaign,33,Jagmeet Singh,131,347.0
campaign,29,Andrew Scheer,131,347.0
campaign,23,Elizabeth May,131,347.0
annamiepaul,131,Elizabeth May,131,351.0
free,57,Maxime Bernier,130,352.0
free,33,Andrew Scheer,130,352.0
free,24,Elizabeth May,130,352.0
free,10,Jagmeet Singh,130,352.0
free,6,Justin Trudeau,130,352.0
deux,41,Andrew Scheer,130,353.0
deux,34,Justin Trudeau,130,353.0
deux,31,Jagmeet Singh,130,353.0
deux,24,Maxime Bernier,130,353.0
statement,85,Andrew Scheer,129,356.0
statement,19,Justin Trudeau,129,356.0
statement,16,Elizabeth May,129,356.0
statement,5,Maxime Bernier,129,356.0
statement,4,Jagmeet Singh,129,356.0
spending,59,Maxime Bernier,129,354.0
spending,50,Andrew Scheer,129,354.0
spending,12,Jagmeet Singh,129,354.0
spending,7,Elizabeth May,129,354.0
spending,1,Justin Trudeau,129,354.0
remember,40,Andrew Scheer,129,355.0
remember,39,Jagmeet Singh,129,355.0
remember,29,Justin Trudeau,129,355.0
remember,14,Elizabeth May,129,355.0
remember,7,Maxime Bernier,129,355.0
housing,90,Jagmeet Singh,129,357.0
housing,19,Maxime Bernier,129,357.0
housing,9,Elizabeth May,129,357.0
housing,8,Justin Trudeau,129,357.0
housing,3,Andrew Scheer,129,357.0
govt,63,Jagmeet Singh,128,359.0
govt,29,Andrew Scheer,128,359.0
govt,27,Elizabeth May,128,359.0
govt,6,Justin Trudeau,128,359.0
govt,3,Maxime Bernier,128,359.0
forward,32,Jagmeet Singh,128,360.0
forward,31,Justin Trudeau,128,360.0
forward,30,Andrew Scheer,128,360.0
forward,26,Elizabeth May,128,360.0
forward,9,Maxime Bernier,128,360.0
debate,62,Maxime Bernier,128,358.0
debate,35,Elizabeth May,128,358.0
debate,22,Andrew Scheer,128,358.0
debate,9,Jagmeet Singh,128,358.0
without,33,Andrew Scheer,127,362.0
without,32,Elizabeth May,127,362.0
without,30,Maxime Bernier,127,362.0
without,24,Jagmeet Singh,127,362.0
without,8,Justin Trudeau,127,362.0
bernier,122,Maxime Bernier,127,361.0
bernier,5,Jagmeet Singh,127,361.0
getting,46,Andrew Scheer,126,364.0
getting,23,Maxime Bernier,126,364.0
getting,22,Justin Trudeau,126,364.0
getting,18,Jagmeet Singh,126,364.0
getting,17,Elizabeth May,126,364.0
build,49,Jagmeet Singh,126,363.0
build,31,Andrew Scheer,126,363.0
build,25,Justin Trudeau,126,363.0
build,17,Elizabeth May,126,363.0
build,4,Maxime Bernier,126,363.0
payer,62,Jagmeet Singh,125,367.0
payer,28,Andrew Scheer,125,367.0
payer,17,Maxime Bernier,125,367.0
payer,16,Justin Trudeau,125,367.0
payer,2,Elizabeth May,125,367.0
parliament,60,Andrew Scheer,125,366.0
parliament,31,Jagmeet Singh,125,366.0
parliament,21,Elizabeth May,125,366.0
parliament,7,Justin Trudeau,125,366.0
parliament,6,Maxime Bernier,125,366.0
femmes,63,Jagmeet Singh,125,365.0
femmes,29,Justin Trudeau,125,365.0
femmes,28,Andrew Scheer,125,365.0
femmes,4,Maxime Bernier,125,365.0
femmes,1,Elizabeth May,125,365.0
tes,76,Justin Trudeau,124,369.0
tes,22,Maxime Bernier,124,369.0
tes,15,Jagmeet Singh,124,369.0
tes,9,Andrew Scheer,124,369.0
tes,2,Elizabeth May,124,369.0
meet,43,Jagmeet Singh,124,368.0
meet,35,Andrew Scheer,124,368.0
meet,19,Justin Trudeau,124,368.0
meet,15,Maxime Bernier,124,368.0
meet,12,Elizabeth May,124,368.0
read,41,Elizabeth May,123,370.0
read,28,Justin Trudeau,123,370.0
read,28,Maxime Bernier,123,370.0
read,21,Andrew Scheer,123,370.0
read,5,Jagmeet Singh,123,370.0
peoplespca,122,Maxime Bernier,122,372.0
nouveau,51,Andrew Scheer,122,374.0
nouveau,42,Justin Trudeau,122,374.0
nouveau,17,Jagmeet Singh,122,374.0
nouveau,12,Maxime Bernier,122,374.0
courage,74,Jagmeet Singh,122,373.0
courage,17,Maxime Bernier,122,373.0
courage,14,Justin Trudeau,122,373.0
courage,10,Andrew Scheer,122,373.0
courage,7,Elizabeth May,122,373.0
could,46,Elizabeth May,122,371.0
could,34,Maxime Bernier,122,371.0
could,18,Jagmeet Singh,122,371.0
could,17,Justin Trudeau,122,371.0
could,7,Andrew Scheer,122,371.0
times,42,Justin Trudeau,121,375.0
times,34,Andrew Scheer,121,375.0
times,20,Elizabeth May,121,375.0
times,14,Jagmeet Singh,121,375.0
times,11,Maxime Bernier,121,375.0
ds,79,Andrew Scheer,121,377.0
ds,22,Jagmeet Singh,121,377.0
ds,13,Justin Trudeau,121,377.0
ds,6,Maxime Bernier,121,377.0
ds,1,Elizabeth May,121,377.0
conomie,36,Justin Trudeau,121,378.0
conomie,34,Andrew Scheer,121,378.0
conomie,28,Maxime Bernier,121,378.0
conomie,23,Jagmeet Singh,121,378.0
aprs,39,Maxime Bernier,121,376.0
aprs,34,Andrew Scheer,121,376.0
aprs,29,Jagmeet Singh,121,376.0
aprs,18,Justin Trudeau,121,376.0
aprs,1,Elizabeth May,121,376.0
rights,56,Jagmeet Singh,120,379.0
rights,30,Elizabeth May,120,379.0
rights,14,Andrew Scheer,120,379.0
rights,12,Maxime Bernier,120,379.0
rights,8,Justin Trudeau,120,379.0
politique,73,Maxime Bernier,120,380.0
politique,23,Andrew Scheer,120,380.0
politique,20,Jagmeet Singh,120,380.0
politique,4,Justin Trudeau,120,380.0
please,45,Elizabeth May,120,382.0
please,29,Maxime Bernier,120,382.0
please,27,Justin Trudeau,120,382.0
please,11,Andrew Scheer,120,382.0
please,8,Jagmeet Singh,120,382.0
afin,44,Justin Trudeau,120,381.0
afin,40,Andrew Scheer,120,381.0
afin,35,Jagmeet Singh,120,381.0
afin,1,Maxime Bernier,120,381.0
measures,66,Justin Trudeau,119,389.0
measures,18,Maxime Bernier,119,389.0
measures,17,Andrew Scheer,119,389.0
measures,13,Jagmeet Singh,119,389.0
measures,5,Elizabeth May,119,389.0
difficult,53,Justin Trudeau,119,387.0
difficult,28,Andrew Scheer,119,387.0
difficult,20,Jagmeet Singh,119,387.0
difficult,9,Elizabeth May,119,387.0
difficult,9,Maxime Bernier,119,387.0
devrait,47,Jagmeet Singh,119,386.0
devrait,34,Maxime Bernier,119,386.0
devrait,31,Andrew Scheer,119,386.0
devrait,7,Justin Trudeau,119,386.0
communaut,52,Jagmeet Singh,119,385.0
communaut,44,Andrew Scheer,119,385.0
communaut,17,Justin Trudeau,119,385.0
communaut,5,Maxime Bernier,119,385.0
communaut,1,Elizabeth May,119,385.0
celebrating,52,Andrew Scheer,119,388.0
celebrating,34,Jagmeet Singh,119,388.0
celebrating,17,Justin Trudeau,119,388.0
celebrating,16,Elizabeth May,119,388.0
cause,33,Justin Trudeau,119,384.0
cause,32,Maxime Bernier,119,384.0
cause,25,Jagmeet Singh,119,384.0
cause,22,Andrew Scheer,119,384.0
cause,7,Elizabeth May,119,384.0
candidate,53,Andrew Scheer,119,383.0
candidate,42,Maxime Bernier,119,383.0
candidate,15,Jagmeet Singh,119,383.0
candidate,9,Elizabeth May,119,383.0
show,45,Maxime Bernier,118,390.0
show,26,Andrew Scheer,118,390.0
show,24,Elizabeth May,118,390.0
show,15,Jagmeet Singh,118,390.0
show,8,Justin Trudeau,118,390.0
carbon,85,Andrew Scheer,118,391.0
carbon,16,Elizabeth May,118,391.0
carbon,15,Maxime Bernier,118,391.0
carbon,1,Justin Trudeau,118,391.0
carbon,1,Jagmeet Singh,118,391.0
peuvent,45,Jagmeet Singh,117,393.0
peuvent,40,Justin Trudeau,117,393.0
peuvent,21,Andrew Scheer,117,393.0
peuvent,11,Maxime Bernier,117,393.0
next,30,Maxime Bernier,117,394.0
next,28,Justin Trudeau,117,394.0
next,23,Andrew Scheer,117,394.0
next,21,Elizabeth May,117,394.0
next,15,Jagmeet Singh,117,394.0
morning,55,Justin Trudeau,117,392.0
morning,19,Maxime Bernier,117,392.0
morning,15,Elizabeth May,117,392.0
morning,15,Jagmeet Singh,117,392.0
morning,13,Andrew Scheer,117,392.0
dclaration,84,Andrew Scheer,117,397.0
dclaration,19,Justin Trudeau,117,397.0
dclaration,7,Jagmeet Singh,117,397.0
dclaration,6,Maxime Bernier,117,397.0
dclaration,1,Elizabeth May,117,397.0
cpchq,100,Andrew Scheer,117,395.0
cpchq,17,Maxime Bernier,117,395.0
12,39,Andrew Scheer,117,396.0
12,34,Jagmeet Singh,117,396.0
12,17,Justin Trudeau,117,396.0
12,17,Elizabeth May,117,396.0
12,10,Maxime Bernier,117,396.0
young,45,Jagmeet Singh,116,398.0
young,32,Elizabeth May,116,398.0
young,21,Justin Trudeau,116,398.0
young,10,Andrew Scheer,116,398.0
young,8,Maxime Bernier,116,398.0
virus,65,Justin Trudeau,116,400.0
virus,38,Maxime Bernier,116,400.0
virus,7,Elizabeth May,116,400.0
virus,5,Andrew Scheer,116,400.0
virus,1,Jagmeet Singh,116,400.0
political,65,Maxime Bernier,116,404.0
political,22,Andrew Scheer,116,404.0
political,20,Elizabeth May,116,404.0
political,6,Jagmeet Singh,116,404.0
political,3,Justin Trudeau,116,404.0
nations,32,Elizabeth May,116,403.0
nations,26,Jagmeet Singh,116,403.0
nations,24,Maxime Bernier,116,403.0
nations,19,Justin Trudeau,116,403.0
nations,15,Andrew Scheer,116,403.0
lost,35,Andrew Scheer,116,401.0
lost,30,Jagmeet Singh,116,401.0
lost,27,Justin Trudeau,116,401.0
lost,13,Elizabeth May,116,401.0
lost,11,Maxime Bernier,116,401.0
environment,56,Andrew Scheer,116,405.0
environment,23,Elizabeth May,116,405.0
environment,18,Jagmeet Singh,116,405.0
environment,11,Maxime Bernier,116,405.0
environment,8,Justin Trudeau,116,405.0
deal,58,Jagmeet Singh,116,399.0
deal,20,Justin Trudeau,116,399.0
deal,13,Andrew Scheer,116,399.0
deal,13,Maxime Bernier,116,399.0
deal,12,Elizabeth May,116,399.0
celebrate,36,Andrew Scheer,116,402.0
celebrate,28,Justin Trudeau,116,402.0
celebrate,28,Jagmeet Singh,116,402.0
celebrate,23,Elizabeth May,116,402.0
celebrate,1,Maxime Bernier,116,402.0
ago,41,Maxime Bernier,116,406.0
ago,25,Elizabeth May,116,406.0
ago,20,Jagmeet Singh,116,406.0
ago,16,Andrew Scheer,116,406.0
ago,14,Justin Trudeau,116,406.0
possible,45,Justin Trudeau,115,407.0
possible,33,Jagmeet Singh,115,407.0
possible,15,Andrew Scheer,115,407.0
possible,14,Maxime Bernier,115,407.0
possible,8,Elizabeth May,115,407.0
ontario,38,Elizabeth May,115,410.0
ontario,25,Andrew Scheer,115,410.0
ontario,21,Jagmeet Singh,115,410.0
ontario,20,Justin Trudeau,115,410.0
ontario,11,Maxime Bernier,115,410.0
lieu,50,Maxime Bernier,115,409.0
lieu,37,Jagmeet Singh,115,409.0
lieu,23,Andrew Scheer,115,409.0
lieu,5,Justin Trudeau,115,409.0
everything,37,Maxime Bernier,115,408.0
everything,29,Jagmeet Singh,115,408.0
everything,23,Justin Trudeau,115,408.0
everything,17,Andrew Scheer,115,408.0
everything,9,Elizabeth May,115,408.0
qubec,38,Jagmeet Singh,114,412.0
qubec,29,Maxime Bernier,114,412.0
qubec,27,Justin Trudeau,114,412.0
qubec,19,Andrew Scheer,114,412.0
qubec,1,Elizabeth May,114,412.0
policies,86,Maxime Bernier,114,411.0
policies,15,Andrew Scheer,114,411.0
policies,9,Elizabeth May,114,411.0
policies,3,Jagmeet Singh,114,411.0
policies,1,Justin Trudeau,114,411.0
announced,59,Justin Trudeau,114,413.0
announced,19,Jagmeet Singh,114,413.0
announced,18,Andrew Scheer,114,413.0
announced,10,Maxime Bernier,114,413.0
announced,8,Elizabeth May,114,413.0
trop,59,Jagmeet Singh,113,417.0
trop,26,Maxime Bernier,113,417.0
trop,20,Andrew Scheer,113,417.0
trop,8,Justin Trudeau,113,417.0
non,42,Maxime Bernier,113,415.0
non,34,Jagmeet Singh,113,415.0
non,19,Justin Trudeau,113,415.0
non,17,Andrew Scheer,113,415.0
non,1,Elizabeth May,113,415.0
countries,46,Justin Trudeau,113,414.0
countries,28,Maxime Bernier,113,414.0
countries,22,Andrew Scheer,113,414.0
countries,12,Elizabeth May,113,414.0
countries,5,Jagmeet Singh,113,414.0
autre,49,Maxime Bernier,113,416.0
autre,21,Jagmeet Singh,113,416.0
autre,20,Andrew Scheer,113,416.0
autre,19,Justin Trudeau,113,416.0
autre,4,Elizabeth May,113,416.0
theyre,32,Maxime Bernier,112,419.0
theyre,25,Justin Trudeau,112,419.0
theyre,22,Jagmeet Singh,112,419.0
theyre,17,Andrew Scheer,112,419.0
theyre,16,Elizabeth May,112,419.0
dollars,40,Andrew Scheer,112,418.0
dollars,24,Maxime Bernier,112,418.0
dollars,21,Justin Trudeau,112,418.0
dollars,19,Jagmeet Singh,112,418.0
dollars,8,Elizabeth May,112,418.0
days,32,Justin Trudeau,112,420.0
days,29,Andrew Scheer,112,420.0
days,19,Jagmeet Singh,112,420.0
days,17,Elizabeth May,112,420.0
days,15,Maxime Bernier,112,420.0
update,92,Justin Trudeau,111,426.0
update,11,Andrew Scheer,111,426.0
update,6,Elizabeth May,111,426.0
update,2,Jagmeet Singh,111,426.0
tant,52,Andrew Scheer,111,425.0
tant,23,Jagmeet Singh,111,425.0
tant,20,Justin Trudeau,111,425.0
tant,15,Maxime Bernier,111,425.0
tant,1,Elizabeth May,111,425.0
power,33,Maxime Bernier,111,421.0
power,27,Andrew Scheer,111,421.0
power,26,Elizabeth May,111,421.0
power,23,Jagmeet Singh,111,421.0
power,2,Justin Trudeau,111,421.0
pandmie,67,Justin Trudeau,111,422.0
pandmie,27,Andrew Scheer,111,422.0
pandmie,10,Maxime Bernier,111,422.0
pandmie,5,Jagmeet Singh,111,422.0
pandmie,2,Elizabeth May,111,422.0
maxime,102,Maxime Bernier,111,423.0
maxime,7,Jagmeet Singh,111,423.0
maxime,2,Justin Trudeau,111,423.0
honour,42,Jagmeet Singh,111,424.0
honour,24,Elizabeth May,111,424.0
honour,22,Andrew Scheer,111,424.0
honour,18,Justin Trudeau,111,424.0
honour,5,Maxime Bernier,111,424.0
vancouver,30,Elizabeth May,110,430.0
vancouver,30,Jagmeet Singh,110,430.0
vancouver,19,Justin Trudeau,110,430.0
vancouver,18,Andrew Scheer,110,430.0
vancouver,13,Maxime Bernier,110,430.0
thejagmeetsingh,93,Jagmeet Singh,110,431.0
thejagmeetsingh,14,Maxime Bernier,110,431.0
thejagmeetsingh,2,Justin Trudeau,110,431.0
thejagmeetsingh,1,Elizabeth May,110,431.0
members,32,Justin Trudeau,110,429.0
members,32,Andrew Scheer,110,429.0
members,24,Elizabeth May,110,429.0
members,12,Jagmeet Singh,110,429.0
members,10,Maxime Bernier,110,429.0
means,26,Justin Trudeau,110,435.0
means,26,Andrew Scheer,110,435.0
means,26,Jagmeet Singh,110,435.0
means,21,Elizabeth May,110,435.0
means,11,Maxime Bernier,110,435.0
house,33,Andrew Scheer,110,434.0
house,25,Jagmeet Singh,110,434.0
house,24,Justin Trudeau,110,434.0
house,23,Elizabeth May,110,434.0
house,5,Maxime Bernier,110,434.0
funding,29,Justin Trudeau,110,428.0
funding,27,Jagmeet Singh,110,428.0
funding,22,Elizabeth May,110,428.0
funding,20,Andrew Scheer,110,428.0
funding,12,Maxime Bernier,110,428.0
emplois,43,Jagmeet Singh,110,433.0
emplois,38,Andrew Scheer,110,433.0
emplois,22,Justin Trudeau,110,433.0
emplois,7,Maxime Bernier,110,433.0
chaque,33,Jagmeet Singh,110,436.0
chaque,29,Justin Trudeau,110,436.0
chaque,25,Andrew Scheer,110,436.0
chaque,22,Maxime Bernier,110,436.0
chaque,1,Elizabeth May,110,436.0
affordable,72,Jagmeet Singh,110,432.0
affordable,22,Andrew Scheer,110,432.0
affordable,10,Justin Trudeau,110,432.0
affordable,4,Elizabeth May,110,432.0
affordable,2,Maxime Bernier,110,432.0
4,36,Maxime Bernier,110,427.0
4,33,Jagmeet Singh,110,427.0
4,24,Andrew Scheer,110,427.0
4,10,Justin Trudeau,110,427.0
4,7,Elizabeth May,110,427.0
wont,36,Jagmeet Singh,109,442.0
wont,27,Maxime Bernier,109,442.0
wont,26,Andrew Scheer,109,442.0
wont,16,Elizabeth May,109,442.0
wont,4,Justin Trudeau,109,442.0
use,31,Elizabeth May,109,445.0
use,29,Justin Trudeau,109,445.0
use,20,Jagmeet Singh,109,445.0
use,17,Andrew Scheer,109,445.0
