word,count,handle,total_count,rank
short,1,JustinTrudeau,7,600.0
rubinreport,7,MaximeBernier,7,602.0
rich,5,theJagmeetSingh,7,557.0
rich,1,MaximeBernier,7,557.0
rich,1,JustinTrudeau,7,557.0
reform,3,MaximeBernier,7,617.0
reform,3,theJagmeetSingh,7,617.0
reform,1,ElizabethMay,7,617.0
rcmp,3,AndrewScheer,7,581.0
rcmp,2,MaximeBernier,7,581.0
rcmp,2,theJagmeetSingh,7,581.0
quick,4,JustinTrudeau,7,596.0
quick,2,ElizabethMay,7,596.0
quick,1,theJagmeetSingh,7,596.0
promised,3,theJagmeetSingh,7,559.0
promised,2,JustinTrudeau,7,559.0
promised,1,MaximeBernier,7,559.0
promised,1,AndrewScheer,7,559.0
plant,5,JustinTrudeau,7,591.0
plant,2,theJagmeetSingh,7,591.0
penalties,7,AndrewScheer,7,611.0
pei,2,ElizabethMay,7,603.0
pei,2,AndrewScheer,7,603.0
pei,2,JustinTrudeau,7,603.0
pei,1,theJagmeetSingh,7,603.0
opportunity,4,AndrewScheer,7,585.0
opportunity,1,MaximeBernier,7,585.0
opportunity,1,theJagmeetSingh,7,585.0
opportunity,1,ElizabethMay,7,585.0
official,3,MaximeBernier,7,616.0
official,2,theJagmeetSingh,7,616.0
official,1,ElizabethMay,7,616.0
official,1,JustinTrudeau,7,616.0
mps,6,ElizabethMay,7,563.0
mps,1,JustinTrudeau,7,563.0
millions,4,AndrewScheer,7,609.0
millions,1,MaximeBernier,7,609.0
millions,1,theJagmeetSingh,7,609.0
millions,1,JustinTrudeau,7,609.0
matters,6,JustinTrudeau,7,621.0
matters,1,theJagmeetSingh,7,621.0
launch,3,ElizabethMay,7,580.0
launch,2,AndrewScheer,7,580.0
launch,2,JustinTrudeau,7,580.0
jill,7,AndrewScheer,7,615.0
international,3,MaximeBernier,7,578.0
international,2,theJagmeetSingh,7,578.0
international,1,AndrewScheer,7,578.0
international,1,JustinTrudeau,7,578.0
inquiry,4,ElizabethMay,7,558.0
inquiry,3,AndrewScheer,7,558.0
head,3,theJagmeetSingh,7,555.0
head,2,AndrewScheer,7,555.0
head,1,ElizabethMay,7,555.0
head,1,JustinTrudeau,7,555.0
harper,6,JustinTrudeau,7,604.0
harper,1,ElizabethMay,7,604.0
hardworking,5,AndrewScheer,7,592.0
hardworking,2,JustinTrudeau,7,592.0
hall,4,theJagmeetSingh,7,613.0
hall,2,JustinTrudeau,7,613.0
hall,1,AndrewScheer,7,613.0
groceries,5,JustinTrudeau,7,568.0
groceries,2,AndrewScheer,7,568.0
global,4,ElizabethMay,7,614.0
global,2,MaximeBernier,7,614.0
global,1,JustinTrudeau,7,614.0
funding,3,JustinTrudeau,7,562.0
funding,2,MaximeBernier,7,562.0
funding,1,theJagmeetSingh,7,562.0
funding,1,AndrewScheer,7,562.0
fossil,5,theJagmeetSingh,7,618.0
fossil,2,ElizabethMay,7,618.0
forwardtv,7,JustinTrudeau,7,598.0
festival,3,JustinTrudeau,7,553.0
festival,2,theJagmeetSingh,7,553.0
festival,2,AndrewScheer,7,553.0
fear,4,theJagmeetSingh,7,607.0
fear,2,MaximeBernier,7,607.0
fear,1,AndrewScheer,7,607.0
everywhere,2,MaximeBernier,7,576.0
everywhere,2,ElizabethMay,7,576.0
everywhere,2,AndrewScheer,7,576.0
everywhere,1,JustinTrudeau,7,576.0
everyday,5,theJagmeetSingh,7,583.0
everyday,1,AndrewScheer,7,583.0
everyday,1,JustinTrudeau,7,583.0
equality,6,JustinTrudeau,7,586.0
equality,1,AndrewScheer,7,586.0
equal,4,JustinTrudeau,7,594.0
equal,2,theJagmeetSingh,7,594.0
equal,1,MaximeBernier,7,594.0
discuss,4,MaximeBernier,7,572.0
discuss,3,AndrewScheer,7,572.0
deepest,3,ElizabethMay,7,584.0
deepest,3,JustinTrudeau,7,584.0
deepest,1,theJagmeetSingh,7,584.0
david,7,ElizabethMay,7,582.0
costly,5,MaximeBernier,7,608.0
costly,2,AndrewScheer,7,608.0
companies,5,theJagmeetSingh,7,575.0
companies,2,AndrewScheer,7,575.0
common,6,MaximeBernier,7,610.0
common,1,ElizabethMay,7,610.0
commit,6,ElizabethMay,7,579.0
commit,1,MaximeBernier,7,579.0
click,7,JustinTrudeau,7,573.0
children,3,theJagmeetSingh,7,571.0
children,2,AndrewScheer,7,571.0
children,1,MaximeBernier,7,571.0
children,1,ElizabethMay,7,571.0
centre,2,theJagmeetSingh,7,599.0
centre,2,ElizabethMay,7,599.0
centre,2,AndrewScheer,7,599.0
centre,1,MaximeBernier,7,599.0
campaigning,4,ElizabethMay,7,590.0
campaigning,2,theJagmeetSingh,7,590.0
campaigning,1,MaximeBernier,7,590.0
built,3,AndrewScheer,7,619.0
built,2,theJagmeetSingh,7,619.0
built,2,JustinTrudeau,7,619.0
bigger,3,theJagmeetSingh,7,556.0
bigger,2,MaximeBernier,7,556.0
bigger,1,AndrewScheer,7,556.0
bigger,1,JustinTrudeau,7,556.0
beauce,6,MaximeBernier,7,587.0
beauce,1,AndrewScheer,7,587.0
bay,3,ElizabethMay,7,554.0
bay,2,MaximeBernier,7,554.0
bay,1,theJagmeetSingh,7,554.0
bay,1,JustinTrudeau,7,554.0
bad,3,MaximeBernier,7,589.0
bad,2,ElizabethMay,7,589.0
bad,1,theJagmeetSingh,7,589.0
bad,1,AndrewScheer,7,589.0
air,4,theJagmeetSingh,7,593.0
air,2,AndrewScheer,7,593.0
air,1,MaximeBernier,7,593.0
afraid,4,MaximeBernier,7,620.0
afraid,3,theJagmeetSingh,7,620.0
add,2,theJagmeetSingh,7,574.0
add,2,ElizabethMay,7,574.0
add,2,JustinTrudeau,7,574.0
add,1,MaximeBernier,7,574.0
absolutely,4,AndrewScheer,7,570.0
absolutely,3,theJagmeetSingh,7,570.0
3,4,JustinTrudeau,7,597.0
3,2,AndrewScheer,7,597.0
3,1,ElizabethMay,7,597.0
10,5,JustinTrudeau,7,561.0
10,1,MaximeBernier,7,561.0
10,1,theJagmeetSingh,7,561.0
yom,2,theJagmeetSingh,6,645.0
yom,2,AndrewScheer,6,645.0
yom,2,JustinTrudeau,6,645.0
within,5,AndrewScheer,6,716.0
within,1,MaximeBernier,6,716.0
whos,3,theJagmeetSingh,6,678.0
whos,2,JustinTrudeau,6,678.0
whos,1,MaximeBernier,6,678.0
whole,2,ElizabethMay,6,732.0
whole,2,JustinTrudeau,6,732.0
whole,1,MaximeBernier,6,732.0
whole,1,AndrewScheer,6,732.0
whats,3,MaximeBernier,6,736.0
whats,1,theJagmeetSingh,6,736.0
whats,1,AndrewScheer,6,736.0
whats,1,JustinTrudeau,6,736.0
wealthiest,6,JustinTrudeau,6,670.0
violent,4,AndrewScheer,6,711.0
violent,2,MaximeBernier,6,711.0
undrip,4,ElizabethMay,6,646.0
undrip,2,JustinTrudeau,6,646.0
understand,4,MaximeBernier,6,741.0
understand,2,ElizabethMay,6,741.0
truth,2,AndrewScheer,6,622.0
truth,2,JustinTrudeau,6,622.0
truth,1,MaximeBernier,6,622.0
truth,1,ElizabethMay,6,622.0
trade,3,ElizabethMay,6,704.0
trade,3,AndrewScheer,6,704.0
thugs,6,MaximeBernier,6,718.0
threat,2,MaximeBernier,6,654.0
threat,2,theJagmeetSingh,6,654.0
threat,2,AndrewScheer,6,654.0
thinking,4,JustinTrudeau,6,657.0
thinking,1,ElizabethMay,6,657.0
thinking,1,AndrewScheer,6,657.0
telling,3,theJagmeetSingh,6,633.0
telling,1,MaximeBernier,6,633.0
telling,1,AndrewScheer,6,633.0
telling,1,JustinTrudeau,6,633.0
taxfree,4,AndrewScheer,6,722.0
taxfree,2,JustinTrudeau,6,722.0
targets,3,MaximeBernier,6,677.0
targets,3,ElizabethMay,6,677.0
talked,4,AndrewScheer,6,710.0
talked,2,theJagmeetSingh,6,710.0
taken,3,JustinTrudeau,6,663.0
taken,2,ElizabethMay,6,663.0
taken,1,theJagmeetSingh,6,663.0
suzuki,6,ElizabethMay,6,668.0
struggling,5,theJagmeetSingh,6,673.0
struggling,1,JustinTrudeau,6,673.0
streets,5,AndrewScheer,6,703.0
streets,1,MaximeBernier,6,703.0
someone,2,MaximeBernier,6,637.0
someone,2,theJagmeetSingh,6,637.0
someone,1,AndrewScheer,6,637.0
someone,1,JustinTrudeau,6,637.0
solidarity,4,ElizabethMay,6,700.0
solidarity,1,theJagmeetSingh,6,700.0
solidarity,1,AndrewScheer,6,700.0
simple,2,MaximeBernier,6,667.0
simple,2,AndrewScheer,6,667.0
simple,2,JustinTrudeau,6,667.0
side,3,MaximeBernier,6,624.0
side,2,theJagmeetSingh,6,624.0
side,1,JustinTrudeau,6,624.0
shared,3,AndrewScheer,6,691.0
shared,2,theJagmeetSingh,6,691.0
shared,1,JustinTrudeau,6,691.0
set,3,MaximeBernier,6,734.0
set,2,ElizabethMay,6,734.0
set,1,JustinTrudeau,6,734.0
serve,3,AndrewScheer,6,717.0
serve,2,JustinTrudeau,6,717.0
serve,1,ElizabethMay,6,717.0
scotia,3,AndrewScheer,6,623.0
scotia,2,ElizabethMay,6,623.0
scotia,1,JustinTrudeau,6,623.0
science,4,ElizabethMay,6,659.0
science,2,MaximeBernier,6,659.0
scheercuts,6,JustinTrudeau,6,729.0
scandal,4,AndrewScheer,6,696.0
scandal,1,MaximeBernier,6,696.0
scandal,1,ElizabethMay,6,696.0
saturday,4,AndrewScheer,6,706.0
saturday,2,ElizabethMay,6,706.0
running,3,AndrewScheer,6,664.0
running,2,ElizabethMay,6,664.0
running,1,MaximeBernier,6,664.0
run,2,MaximeBernier,6,698.0
run,2,AndrewScheer,6,698.0
run,1,theJagmeetSingh,6,698.0
run,1,ElizabethMay,6,698.0
room,2,ElizabethMay,6,707.0
room,1,MaximeBernier,6,707.0
room,1,theJagmeetSingh,6,707.0
room,1,AndrewScheer,6,707.0
room,1,JustinTrudeau,6,707.0
road,2,AndrewScheer,6,739.0
road,1,MaximeBernier,6,739.0
road,1,theJagmeetSingh,6,739.0
road,1,ElizabethMay,6,739.0
road,1,JustinTrudeau,6,739.0
rid,4,MaximeBernier,6,660.0
rid,1,ElizabethMay,6,660.0
rid,1,AndrewScheer,6,660.0
residential,2,theJagmeetSingh,6,635.0
residential,2,JustinTrudeau,6,635.0
residential,1,ElizabethMay,6,635.0
residential,1,AndrewScheer,6,635.0
reach,2,AndrewScheer,6,689.0
reach,2,JustinTrudeau,6,689.0
reach,1,MaximeBernier,6,689.0
reach,1,theJagmeetSingh,6,689.0
raise,4,AndrewScheer,6,733.0
raise,2,JustinTrudeau,6,733.0
racist,4,MaximeBernier,6,715.0
racist,1,ElizabethMay,6,715.0
racist,1,AndrewScheer,6,715.0
provide,3,AndrewScheer,6,724.0
provide,1,theJagmeetSingh,6,724.0
provide,1,ElizabethMay,6,724.0
provide,1,JustinTrudeau,6,724.0
principles,6,MaximeBernier,6,641.0
postsecondary,3,AndrewScheer,6,643.0
postsecondary,2,JustinTrudeau,6,643.0
postsecondary,1,ElizabethMay,6,643.0
persons,5,AndrewScheer,6,688.0
persons,1,JustinTrudeau,6,688.0
paying,3,theJagmeetSingh,6,723.0
paying,2,MaximeBernier,6,723.0
paying,1,JustinTrudeau,6,723.0
opportunities,5,AndrewScheer,6,735.0
opportunities,1,JustinTrudeau,6,735.0
open,3,JustinTrudeau,6,681.0
open,2,MaximeBernier,6,681.0
open,1,theJagmeetSingh,6,681.0
office,4,AndrewScheer,6,682.0
office,1,ElizabethMay,6,682.0
office,1,JustinTrudeau,6,682.0
north,2,MaximeBernier,6,638.0
north,2,AndrewScheer,6,638.0
north,2,JustinTrudeau,6,638.0
multiculturalism,6,MaximeBernier,6,685.0
mp,3,MaximeBernier,6,683.0
mp,2,ElizabethMay,6,683.0
mp,1,JustinTrudeau,6,683.0
momentum,5,AndrewScheer,6,669.0
momentum,1,ElizabethMay,6,669.0
militarystyle,6,JustinTrudeau,6,694.0
might,3,MaximeBernier,6,742.0
might,2,ElizabethMay,6,742.0
might,1,JustinTrudeau,6,742.0
member,3,ElizabethMay,6,708.0
member,2,AndrewScheer,6,708.0
member,1,MaximeBernier,6,708.0
meeting,3,JustinTrudeau,6,672.0
meeting,2,MaximeBernier,6,672.0
meeting,1,ElizabethMay,6,672.0
mayor,3,AndrewScheer,6,709.0
mayor,2,MaximeBernier,6,709.0
mayor,1,theJagmeetSingh,6,709.0
may,4,MaximeBernier,6,642.0
may,1,ElizabethMay,6,642.0
may,1,JustinTrudeau,6,642.0
manitoba,3,ElizabethMay,6,684.0
manitoba,2,JustinTrudeau,6,684.0
manitoba,1,AndrewScheer,6,684.0
major,5,MaximeBernier,6,653.0
major,1,theJagmeetSingh,6,653.0
macleans,3,AndrewScheer,6,713.0
macleans,2,MaximeBernier,6,713.0
macleans,1,theJagmeetSingh,6,713.0
london,3,MaximeBernier,6,655.0
london,2,theJagmeetSingh,6,655.0
london,1,JustinTrudeau,6,655.0
living,3,MaximeBernier,6,644.0
living,2,JustinTrudeau,6,644.0
living,1,theJagmeetSingh,6,644.0
levels,6,ElizabethMay,6,676.0
kippur,2,theJagmeetSingh,6,648.0
kippur,2,AndrewScheer,6,648.0
kippur,2,JustinTrudeau,6,648.0
kidderjohn,6,ElizabethMay,6,656.0
john,2,MaximeBernier,6,628.0
john,2,ElizabethMay,6,628.0
john,1,AndrewScheer,6,628.0
john,1,JustinTrudeau,6,628.0
isnt,3,theJagmeetSingh,6,687.0
isnt,1,ElizabethMay,6,687.0
isnt,1,AndrewScheer,6,687.0
isnt,1,JustinTrudeau,6,687.0
infrastructure,4,AndrewScheer,6,725.0
infrastructure,1,MaximeBernier,6,725.0
infrastructure,1,JustinTrudeau,6,725.0
including,3,JustinTrudeau,6,661.0
including,1,MaximeBernier,6,661.0
including,1,ElizabethMay,6,661.0
including,1,AndrewScheer,6,661.0
impacted,4,theJagmeetSingh,6,727.0
impacted,1,ElizabethMay,6,727.0
impacted,1,JustinTrudeau,6,727.0
impact,3,JustinTrudeau,6,674.0
impact,1,MaximeBernier,6,674.0
impact,1,theJagmeetSingh,6,674.0
impact,1,ElizabethMay,6,674.0
hypocrite,5,MaximeBernier,6,705.0
hypocrite,1,AndrewScheer,6,705.0
house,5,ElizabethMay,6,680.0
house,1,JustinTrudeau,6,680.0
homes,4,theJagmeetSingh,6,699.0
homes,1,MaximeBernier,6,699.0
homes,1,AndrewScheer,6,699.0
heroes,4,AndrewScheer,6,675.0
heroes,1,MaximeBernier,6,675.0
heroes,1,JustinTrudeau,6,675.0
hell,3,JustinTrudeau,6,629.0
hell,1,MaximeBernier,6,629.0
hell,1,theJagmeetSingh,6,629.0
hell,1,AndrewScheer,6,629.0
healthy,3,AndrewScheer,6,730.0
healthy,2,ElizabethMay,6,730.0
healthy,1,JustinTrudeau,6,730.0
handouts,3,AndrewScheer,6,712.0
handouts,2,MaximeBernier,6,712.0
handouts,1,theJagmeetSingh,6,712.0
gst,6,AndrewScheer,6,665.0
growing,3,MaximeBernier,6,740.0
growing,2,JustinTrudeau,6,740.0
growing,1,AndrewScheer,6,740.0
grassy,5,theJagmeetSingh,6,726.0
grassy,1,ElizabethMay,6,726.0
girls,3,ElizabethMay,6,720.0
girls,2,AndrewScheer,6,720.0
girls,1,JustinTrudeau,6,720.0
focus,3,JustinTrudeau,6,640.0
focus,2,MaximeBernier,6,640.0
focus,1,ElizabethMay,6,640.0
federal,3,MaximeBernier,6,649.0
federal,1,ElizabethMay,6,649.0
federal,1,AndrewScheer,6,649.0
federal,1,JustinTrudeau,6,649.0
farmers,4,theJagmeetSingh,6,658.0
farmers,2,AndrewScheer,6,658.0
fantastic,3,MaximeBernier,6,690.0
fantastic,2,ElizabethMay,6,690.0
fantastic,1,AndrewScheer,6,690.0
excited,4,theJagmeetSingh,6,639.0
excited,1,ElizabethMay,6,639.0
excited,1,JustinTrudeau,6,639.0
except,3,MaximeBernier,6,697.0
except,2,JustinTrudeau,6,697.0
except,1,AndrewScheer,6,697.0
evening,3,MaximeBernier,6,632.0
evening,2,JustinTrudeau,6,632.0
evening,1,theJagmeetSingh,6,632.0
etc,5,MaximeBernier,6,721.0
etc,1,ElizabethMay,6,721.0
emissions,3,JustinTrudeau,6,647.0
emissions,2,AndrewScheer,6,647.0
emissions,1,ElizabethMay,6,647.0
else,2,theJagmeetSingh,6,650.0
else,2,JustinTrudeau,6,650.0
else,1,MaximeBernier,6,650.0
else,1,AndrewScheer,6,650.0
dream,4,theJagmeetSingh,6,702.0
dream,1,MaximeBernier,6,702.0
dream,1,AndrewScheer,6,702.0
doors,2,AndrewScheer,6,686.0
doors,1,MaximeBernier,6,686.0
doors,1,theJagmeetSingh,6,686.0
doors,1,ElizabethMay,6,686.0
doors,1,JustinTrudeau,6,686.0
doesnt,4,MaximeBernier,6,651.0
doesnt,2,theJagmeetSingh,6,651.0
didnt,2,theJagmeetSingh,6,662.0
didnt,2,JustinTrudeau,6,662.0
didnt,1,ElizabethMay,6,662.0
didnt,1,AndrewScheer,6,662.0
demand,4,theJagmeetSingh,6,627.0
demand,2,ElizabethMay,6,627.0
corruption,4,AndrewScheer,6,695.0
corruption,2,MaximeBernier,6,695.0
corrupt,4,MaximeBernier,6,693.0
corrupt,2,AndrewScheer,6,693.0
correctness,6,MaximeBernier,6,738.0
colour,4,MaximeBernier,6,671.0
colour,1,theJagmeetSingh,6,671.0
colour,1,ElizabethMay,6,671.0
climatestrike,5,ElizabethMay,6,743.0
climatestrike,1,theJagmeetSingh,6,743.0
cbc,3,MaximeBernier,6,737.0
cbc,3,ElizabethMay,6,737.0
canadadebates2019,6,theJagmeetSingh,6,625.0
called,3,MaximeBernier,6,701.0
called,2,ElizabethMay,6,701.0
called,1,AndrewScheer,6,701.0
bold,4,theJagmeetSingh,6,652.0
bold,2,MaximeBernier,6,652.0
biggest,3,MaximeBernier,6,719.0
biggest,1,theJagmeetSingh,6,719.0
biggest,1,AndrewScheer,6,719.0
biggest,1,JustinTrudeau,6,719.0
asking,2,MaximeBernier,6,692.0
asking,2,theJagmeetSingh,6,692.0
asking,1,AndrewScheer,6,692.0
asking,1,JustinTrudeau,6,692.0
alarmists,6,MaximeBernier,6,679.0
address,2,ElizabethMay,6,634.0
address,2,JustinTrudeau,6,634.0
address,1,MaximeBernier,6,634.0
address,1,AndrewScheer,6,634.0
activists,4,MaximeBernier,6,728.0
activists,2,ElizabethMay,6,728.0
account,3,MaximeBernier,6,636.0
account,3,JustinTrudeau,6,636.0
able,2,MaximeBernier,6,731.0
able,2,AndrewScheer,6,731.0
able,1,theJagmeetSingh,6,731.0
able,1,JustinTrudeau,6,731.0
25,3,MaximeBernier,6,626.0
25,2,JustinTrudeau,6,626.0
25,1,AndrewScheer,6,626.0
2030,5,ElizabethMay,6,631.0
2030,1,JustinTrudeau,6,631.0
16,4,ElizabethMay,6,630.0
16,1,MaximeBernier,6,630.0
16,1,JustinTrudeau,6,630.0
12,3,AndrewScheer,6,714.0
12,2,JustinTrudeau,6,714.0
12,1,theJagmeetSingh,6,714.0
100,4,AndrewScheer,6,666.0
100,2,MaximeBernier,6,666.0
youth,4,ElizabethMay,5,819.0
youth,1,MaximeBernier,5,819.0
york,3,AndrewScheer,5,839.0
york,1,theJagmeetSingh,5,839.0
york,1,ElizabethMay,5,839.0
worried,3,theJagmeetSingh,5,790.0
worried,1,ElizabethMay,5,790.0
worried,1,AndrewScheer,5,790.0
womans,4,JustinTrudeau,5,872.0
womans,1,theJagmeetSingh,5,872.0
woman,3,ElizabethMay,5,776.0
woman,2,MaximeBernier,5,776.0
wishing,5,JustinTrudeau,5,892.0
wellconnected,4,AndrewScheer,5,754.0
wellconnected,1,theJagmeetSingh,5,754.0
weather,4,ElizabethMay,5,801.0
weather,1,MaximeBernier,5,801.0
watching,2,JustinTrudeau,5,830.0
watching,1,theJagmeetSingh,5,830.0
watching,1,ElizabethMay,5,830.0
watching,1,AndrewScheer,5,830.0
warm,3,AndrewScheer,5,771.0
warm,1,MaximeBernier,5,771.0
warm,1,JustinTrudeau,5,771.0
wanted,2,theJagmeetSingh,5,870.0
wanted,2,JustinTrudeau,5,870.0
wanted,1,ElizabethMay,5,870.0
voted,3,JustinTrudeau,5,869.0
voted,2,theJagmeetSingh,5,869.0
visit,3,AndrewScheer,5,777.0
visit,1,theJagmeetSingh,5,777.0
visit,1,ElizabethMay,5,777.0
victims,3,JustinTrudeau,5,877.0
victims,1,theJagmeetSingh,5,877.0
victims,1,AndrewScheer,5,877.0
uptoyouth,5,JustinTrudeau,5,860.0
units,3,theJagmeetSingh,5,865.0
units,2,JustinTrudeau,5,865.0
tuned,3,JustinTrudeau,5,822.0
tuned,1,theJagmeetSingh,5,822.0
tuned,1,AndrewScheer,5,822.0
tuesday,2,AndrewScheer,5,810.0
tuesday,2,JustinTrudeau,5,810.0
tuesday,1,ElizabethMay,5,810.0
try,3,MaximeBernier,5,826.0
try,2,ElizabethMay,5,826.0
travel,2,AndrewScheer,5,795.0
travel,1,MaximeBernier,5,795.0
travel,1,theJagmeetSingh,5,795.0
travel,1,JustinTrudeau,5,795.0
town,4,theJagmeetSingh,5,811.0
town,1,JustinTrudeau,5,811.0
took,2,AndrewScheer,5,888.0
took,2,JustinTrudeau,5,888.0
took,1,theJagmeetSingh,5,888.0
thoughts,2,AndrewScheer,5,832.0
thoughts,2,JustinTrudeau,5,832.0
thoughts,1,theJagmeetSingh,5,832.0
thing,2,JustinTrudeau,5,884.0
thing,1,theJagmeetSingh,5,884.0
thing,1,ElizabethMay,5,884.0
thing,1,AndrewScheer,5,884.0
targeted,3,MaximeBernier,5,759.0
targeted,1,ElizabethMay,5,759.0
targeted,1,AndrewScheer,5,759.0
supporting,3,AndrewScheer,5,767.0
supporting,2,theJagmeetSingh,5,767.0
student,2,theJagmeetSingh,5,885.0
student,2,JustinTrudeau,5,885.0
student,1,ElizabethMay,5,885.0
story,2,theJagmeetSingh,5,751.0
story,1,MaximeBernier,5,751.0
story,1,ElizabethMay,5,751.0
story,1,AndrewScheer,5,751.0
step,2,theJagmeetSingh,5,814.0
step,2,JustinTrudeau,5,814.0
step,1,AndrewScheer,5,814.0
starts,3,JustinTrudeau,5,863.0
starts,1,MaximeBernier,5,863.0
starts,1,AndrewScheer,5,863.0
sound,4,MaximeBernier,5,770.0
sound,1,JustinTrudeau,5,770.0
social,3,ElizabethMay,5,769.0
social,2,MaximeBernier,5,769.0
showing,2,theJagmeetSingh,5,749.0
showing,2,ElizabethMay,5,749.0
showing,1,AndrewScheer,5,749.0
sharing,3,AndrewScheer,5,828.0
sharing,1,theJagmeetSingh,5,828.0
sharing,1,JustinTrudeau,5,828.0
send,2,AndrewScheer,5,773.0
send,2,JustinTrudeau,5,773.0
send,1,ElizabethMay,5,773.0
scrap,4,AndrewScheer,5,834.0
scrap,1,MaximeBernier,5,834.0
saving,2,MaximeBernier,5,760.0
saving,2,AndrewScheer,5,760.0
saving,1,JustinTrudeau,5,760.0
role,2,theJagmeetSingh,5,757.0
role,2,AndrewScheer,5,757.0
role,1,JustinTrudeau,5,757.0
rest,2,JustinTrudeau,5,864.0
rest,1,MaximeBernier,5,864.0
rest,1,theJagmeetSingh,5,864.0
rest,1,AndrewScheer,5,864.0
responsible,5,MaximeBernier,5,891.0
rent,4,JustinTrudeau,5,883.0
rent,1,theJagmeetSingh,5,883.0
reality,4,JustinTrudeau,5,755.0
reality,1,AndrewScheer,5,755.0
rational,5,MaximeBernier,5,854.0
rain,2,ElizabethMay,5,848.0
rain,2,JustinTrudeau,5,848.0
rain,1,MaximeBernier,5,848.0
questions,2,MaximeBernier,5,746.0
questions,1,theJagmeetSingh,5,746.0
questions,1,ElizabethMay,5,746.0
questions,1,JustinTrudeau,5,746.0
private,4,MaximeBernier,5,762.0
private,1,ElizabethMay,5,762.0
pretty,3,theJagmeetSingh,5,876.0
pretty,2,JustinTrudeau,5,876.0
pollution,3,MaximeBernier,5,882.0
pollution,2,JustinTrudeau,5,882.0
polls,2,JustinTrudeau,5,890.0
polls,1,MaximeBernier,5,890.0
polls,1,ElizabethMay,5,890.0
polls,1,AndrewScheer,5,890.0
point,3,ElizabethMay,5,844.0
point,1,theJagmeetSingh,5,844.0
point,1,JustinTrudeau,5,844.0
plane,3,MaximeBernier,5,781.0
plane,1,ElizabethMay,5,781.0
plane,1,AndrewScheer,5,781.0
pipeline,3,theJagmeetSingh,5,803.0
pipeline,1,ElizabethMay,5,803.0
pipeline,1,JustinTrudeau,5,803.0
phone,5,JustinTrudeau,5,842.0
person,2,theJagmeetSingh,5,745.0
person,1,MaximeBernier,5,745.0
person,1,ElizabethMay,5,745.0
person,1,JustinTrudeau,5,745.0
peace,2,AndrewScheer,5,804.0
peace,2,JustinTrudeau,5,804.0
peace,1,ElizabethMay,5,804.0
passing,2,ElizabethMay,5,798.0
passing,2,AndrewScheer,5,798.0
passing,1,JustinTrudeau,5,798.0
panic,5,MaximeBernier,5,861.0
paid,3,MaximeBernier,5,835.0
paid,2,JustinTrudeau,5,835.0
packed,2,AndrewScheer,5,873.0
packed,1,theJagmeetSingh,5,873.0
packed,1,ElizabethMay,5,873.0
packed,1,JustinTrudeau,5,873.0
order,3,AndrewScheer,5,753.0
order,1,MaximeBernier,5,753.0
order,1,ElizabethMay,5,753.0
notasadvertised,3,MaximeBernier,5,787.0
notasadvertised,2,AndrewScheer,5,787.0
none,4,MaximeBernier,5,824.0
none,1,theJagmeetSingh,5,824.0
nature,5,JustinTrudeau,5,784.0
nation,3,theJagmeetSingh,5,825.0
nation,2,MaximeBernier,5,825.0
narrows,4,theJagmeetSingh,5,782.0
narrows,1,ElizabethMay,5,782.0
name,3,JustinTrudeau,5,845.0
name,1,theJagmeetSingh,5,845.0
name,1,AndrewScheer,5,845.0
minutes,2,JustinTrudeau,5,849.0
minutes,1,MaximeBernier,5,849.0
minutes,1,theJagmeetSingh,5,849.0
minutes,1,ElizabethMay,5,849.0
military,3,MaximeBernier,5,747.0
military,1,ElizabethMay,5,747.0
military,1,AndrewScheer,5,747.0
measures,3,MaximeBernier,5,894.0
measures,1,AndrewScheer,5,894.0
measures,1,JustinTrudeau,5,894.0
maternity,3,AndrewScheer,5,794.0
maternity,1,MaximeBernier,5,794.0
maternity,1,JustinTrudeau,5,794.0
markham,3,AndrewScheer,5,889.0
markham,2,JustinTrudeau,5,889.0
marched,3,ElizabethMay,5,806.0
marched,2,JustinTrudeau,5,806.0
march,4,ElizabethMay,5,827.0
march,1,theJagmeetSingh,5,827.0
man,2,MaximeBernier,5,799.0
man,1,theJagmeetSingh,5,799.0
man,1,ElizabethMay,5,799.0
man,1,JustinTrudeau,5,799.0
lmacaulay,5,JustinTrudeau,5,855.0
listen,3,JustinTrudeau,5,881.0
listen,1,MaximeBernier,5,881.0
listen,1,ElizabethMay,5,881.0
lift,2,theJagmeetSingh,5,871.0
lift,2,JustinTrudeau,5,871.0
lift,1,ElizabethMay,5,871.0
leftist,5,MaximeBernier,5,887.0
leadership,4,ElizabethMay,5,796.0
leadership,1,MaximeBernier,5,796.0
layton,4,ElizabethMay,5,817.0
layton,1,theJagmeetSingh,5,817.0
job,2,ElizabethMay,5,886.0
job,1,MaximeBernier,5,886.0
job,1,theJagmeetSingh,5,886.0
job,1,JustinTrudeau,5,886.0
issue,3,MaximeBernier,5,836.0
issue,1,theJagmeetSingh,5,836.0
issue,1,ElizabethMay,5,836.0
ipcc,5,ElizabethMay,5,761.0
interview,4,MaximeBernier,5,809.0
interview,1,ElizabethMay,5,809.0
insurance,4,MaximeBernier,5,756.0
insurance,1,theJagmeetSingh,5,756.0
illegal,5,AndrewScheer,5,758.0
high,2,theJagmeetSingh,5,818.0
high,2,ElizabethMay,5,818.0
high,1,MaximeBernier,5,818.0
helped,3,JustinTrudeau,5,859.0
