,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle
13,Sat Jul 06 23:34:44 +0000 2019,13859,"Sad to see you go, @kawhileonard &amp; @DGreen_14! Thank you for helping the @Raptors bring home our first NBA championship. The whole team inspired a new generation of Canadian basketball fans and talent.",[],1147650116251279361,1147650116251279361,en,,,,,1456.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 2584213500, 'id_str': '2584213500', 'name': 'Kawhi Leonard', 'screen_name': 'kawhileonard'}, {'id': 269552973, 'id_str': '269552973', 'name': 'Danny Green', 'screen_name': 'DGreen_14'}, {'id': 73406718, 'id_str': '73406718', 'name': 'Toronto Raptors', 'screen_name': 'Raptors'}]",@JustinTrudeau
15,Sat Jul 06 22:40:25 +0000 2019,2084,I joined the @liuna183 Family Day picnic today to thank the hardworking women and men who build our communities from coast to coast to coast. Canadian workers and their families make our country stronger – and we will always support you. https://t.co/NNLLmYJogE,[],1147636446095917056,1147636446095917056,en,"[{'display_url': 'pic.twitter.com/NNLLmYJogE', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1147636446095917056/video/1', 'id': 1147630673823510531, 'media_url': 'http://pbs.twimg.com/media/D-02uolW4AA2uMf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-02uolW4AA2uMf.jpg', 'sizes': {'large': {'w': 1369, 'h': 913, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/NNLLmYJogE', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 50717, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1147630673823510531/vid/1280x720/6oG4MiS5SNWzjf6-.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1147630673823510531/vid/640x360/rg2QwH0wMaVpF14t.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1147630673823510531/pl/5_fwVJSAiXTLJjFd.m3u8?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1147630673823510531/vid/480x270/agLYCz2YMxQqoWSL.mp4?tag=13'}]}}]",,,,298.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 259740995, 'id_str': '259740995', 'name': 'LiUNA! Local 183', 'screen_name': 'liuna183'}]",@JustinTrudeau
17,Sat Jul 06 17:24:00 +0000 2019,1175,"Congratulations on your recent appointment as President of the @EUCouncil, @CharlesMichel – and thanks for the call this morning. Canada’s close partnership with the European Union is more important than ever, and I’m looking forward to working with you again.",[],1147556817528152065,1147556817528152065,en,,,,,128.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 206717989, 'id_str': '206717989', 'name': 'EU Council', 'screen_name': 'EUCouncil'}, {'id': 98639150, 'id_str': '98639150', 'name': 'Charles Michel', 'screen_name': 'CharlesMichel'}]",@JustinTrudeau
19,Sat Jul 06 13:20:03 +0000 2019,1516,"Today we remember those who lost their lives in the devastating Lac-Mégantic tragedy six years ago, and pay tribute to all those it affected. To the people of Lac-Mégantic: You are in our thoughts and you have our unwavering support. https://t.co/PoLRPBbNkZ",[],1147495426096074753,1147495426096074753,en,,,,,281.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/eng/news/2019/07/06/statement-prime-minister-sixth-anniversary-lac-megantic-tragedy', 'url': 'https://t.co/PoLRPBbNkZ'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
21,Fri Jul 05 19:17:14 +0000 2019,2002,"In 2015, Canadians made a choice to grow the middle class, and now we have:
✅Over 1 million new jobs
✅More good, full time jobs
✅Rising wages &amp; less poverty
Lots more work to do. We’ll stay focused on investing in you &amp; your family. https://t.co/Iont6A089q",[],1147222927022153729,1147222927022153729,en,"[{'display_url': 'pic.twitter.com/Iont6A089q', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1147222927022153729/photo/1', 'id': 1147218071498711041, 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/D-u8wf-W4AEiuiZ.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/D-u8wf-W4AEiuiZ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1000, 'h': 1000, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 1000, 'resize': 'fit'}}, 'type': 'animated_gif', 'url': 'https://t.co/Iont6A089q', 'video_info': {'aspect_ratio': [1, 1], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/D-u8wf-W4AEiuiZ.mp4'}]}}]",,,,369.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
23,Fri Jul 05 16:52:03 +0000 2019,1008,"We’ve lost a great Quebecer. Our country is a better, more inclusive place because of Laurent McCutcheon and his tireless work to advocate for LGBTQ2 rights and fight homophobia. We’ll miss you. https://t.co/177HicMXwU",[],1147186389559250945,1147186389559250945,en,"[{'display_url': 'pic.twitter.com/177HicMXwU', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1147186389559250945/photo/1', 'id': 1147185435543789568, 'media_url': 'http://pbs.twimg.com/media/D-ufE1kW4AApvWH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-ufE1kW4AApvWH.jpg', 'sizes': {'large': {'w': 1200, 'h': 901, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 511, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 901, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/177HicMXwU'}]",,,,121.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
25,Fri Jul 05 14:49:49 +0000 2019,968,We kicked off the 25th annual @SunfestLDN last night. Events like this – where communities come together to celebrate our incredible diversity – are a big part of what makes Canada such a great place to live. Thanks for having me! https://t.co/Ndi0yjkMjd,[],1147155629997527045,1147155629997527045,en,"[{'display_url': 'pic.twitter.com/Ndi0yjkMjd', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1147155629997527045/photo/1', 'id': 1147153799825494017, 'media_url': 'http://pbs.twimg.com/media/D-uCTZVWkAEojm6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-uCTZVWkAEojm6.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Ndi0yjkMjd'}]",,,,146.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 296933622, 'id_str': '296933622', 'name': 'Sunfest Canada', 'screen_name': 'SunfestLDN'}]",@JustinTrudeau
27,Fri Jul 05 00:11:06 +0000 2019,2897,Grabbed a quick bite to eat at the Old South Village Pub in London today. Thanks to everyone for the warm welcome and for the conversations about what matters most to families here. https://t.co/uU8XW7C5F2,[],1146934490566205442,1146934490566205442,en,"[{'display_url': 'pic.twitter.com/uU8XW7C5F2', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1146934490566205442/photo/1', 'id': 1146934441631256576, 'media_url': 'http://pbs.twimg.com/media/D-q6zEYXkAAqQ5u.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-q6zEYXkAAqQ5u.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 682, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 682, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/uU8XW7C5F2'}, {'display_url': 'pic.twitter.com/uU8XW7C5F2', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1146934490566205442/photo/1', 'id': 1146934441039794178, 'media_url': 'http://pbs.twimg.com/media/D-q6zCLWkAIFknN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-q6zCLWkAIFknN.jpg', 'sizes': {'large': {'w': 1024, 'h': 682, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 682, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/uU8XW7C5F2'}, {'display_url': 'pic.twitter.com/uU8XW7C5F2', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1146934490566205442/photo/1', 'id': 1146934442419785733, 'media_url': 'http://pbs.twimg.com/media/D-q6zHUXkAUhPIX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-q6zHUXkAUhPIX.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 682, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 682, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/uU8XW7C5F2'}]",,,,270.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
29,Thu Jul 04 17:53:04 +0000 2019,1164,Big news in Montreal today! The Blue line extension means shorter commutes for Montrealers. #BuildingCanada https://t.co/WQLupSaGml,[{'text': 'BuildingCanada'}],1146839354859565057,1146839354859565057,en,,,,,161.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://globalnews.ca/news/5459584/montreal-blue-line-extension-federal-investment/', 'url': 'https://t.co/WQLupSaGml'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
31,Thu Jul 04 16:01:11 +0000 2019,703,"Better transit ➡️Shorter commutes ➡️More time with your family &amp; friends. 
Montrealers have been waiting for the Blue line extension for decades, and our government is making it happen. More on today’s announcement: https://t.co/fJPPtJ3yvQ https://t.co/Ls4bmDblef",[],1146811200417730561,1146811200417730561,en,"[{'display_url': 'pic.twitter.com/Ls4bmDblef', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1146811200417730561/photo/1', 'id': 1146811185163046914, 'media_url': 'http://pbs.twimg.com/media/D-pKsmQWkAITkhe.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-pKsmQWkAITkhe.jpg', 'sizes': {'medium': {'w': 1200, 'h': 960, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1638, 'resize': 'fit'}, 'small': {'w': 680, 'h': 544, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Ls4bmDblef'}]",,,,104.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://bit.ly/2FSuoIq', 'url': 'https://t.co/fJPPtJ3yvQ'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
33,Thu Jul 04 12:52:57 +0000 2019,12057,Happy Independence Day to all our American friends! #4thofJuly2019 🇨🇦🇺🇸,[{'text': '4thofJuly2019'}],1146763827696078854,1146763827696078854,en,,,,,1396.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
35,Thu Jul 04 12:19:25 +0000 2019,425,"Please join me in welcoming the new Sergeant-at-Arms of the House of Commons, Patrick McDonell: https://t.co/3F2khTZzr1",[],1146755390090227712,1146755390090227712,en,,,,,53.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/eng/news/2019/07/04/prime-minister-welcomes-appointment-sergeant-arms', 'url': 'https://t.co/3F2khTZzr1'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
37,Thu Jul 04 00:49:40 +0000 2019,2274,This horrible attack on the migrant and refugee centre in Libya is absolutely unacceptable. Canadians are thinking of all the innocent people who were killed and injured. https://t.co/FE8dKahxjR,[],1146581807481200640,1146581807481200640,en,,"{'created_at': 'Wed Jul 03 17:33:03 +0000 2019', 'favorite_count': 208, 'full_text': 'Canada strongly condemns the airstrike on the migrant &amp; refugee detention centre in Tajoura, Libya. Our thoughts are with the wounded and the families of those killed in this attack. [1/2]', 'hashtags': [], 'id': 1146471932642156544, 'id_str': '1146471932642156544', 'lang': 'en', 'retweet_count': 80, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'urls': [], 'user': {'id': 121514648, 'id_str': '121514648'}, 'user_mentions': []}",1.1464719326421565e+18,1146471932642156544,457.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/CanadaFP/status/1146471932642156544', 'url': 'https://t.co/FE8dKahxjR'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
39,Wed Jul 03 21:20:30 +0000 2019,2293,"More jobs, real progress, and new opportunities for the middle class – and there’s more work ahead. Every day, we’ll keep working to help you and your family. https://t.co/ISekXaS7Oj",[],1146529169074982920,1146529169074982920,en,,"{'created_at': 'Wed Jul 03 17:30:04 +0000 2019', 'favorite_count': 542, 'full_text': 'What can Canadians get done in just one year? Take a look ⬇️\n\nThe #HopeAndHardWork continues! 🇨🇦 https://t.co/LmWkXcuXHc', 'hashtags': [{'text': 'HopeAndHardWork'}], 'id': 1146471180951523328, 'id_str': '1146471180951523328', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/LmWkXcuXHc', 'expanded_url': 'https://twitter.com/liberal_party/status/1146471180951523328/video/1', 'id': 1144963946459348992, 'media_url': 'http://pbs.twimg.com/media/D-O8JRgXoAEu-0_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-O8JRgXoAEu-0_.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/LmWkXcuXHc', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 126125, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1144963946459348992/vid/1280x720/MfnJfKFxAf8mqjS2.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1144963946459348992/vid/480x270/KU_WP8RYcHJ457tb.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1144963946459348992/vid/640x360/B3mbEGDX0hZ2cdlT.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1144963946459348992/pl/i4C6elu0ojinBpe-.m3u8?tag=13'}]}}], 'retweet_count': 206, 'source': '<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>', 'urls': [], 'user': {'id': 16397147, 'id_str': '16397147'}, 'user_mentions': []}",1.1464711809515233e+18,1146471180951523328,441.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'expanded_url': 'https://twitter.com/liberal_party/status/1146471180951523328', 'url': 'https://t.co/ISekXaS7Oj'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
41,Wed Jul 03 20:04:48 +0000 2019,1061,"From new roads, to affordable housing, to greener communities, and more – we’re investing in infrastructure projects to create good jobs and make Canada an even better place to live and raise a family. #BuildingCanada https://t.co/7QvobzgFSo",[{'text': 'BuildingCanada'}],1146510120018485248,1146510120018485248,en,"[{'display_url': 'pic.twitter.com/7QvobzgFSo', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1146510120018485248/photo/1', 'id': 1146508719750074368, 'media_url': 'http://pbs.twimg.com/media/D-k3myyXUAAg8OB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-k3myyXUAAg8OB.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1875, 'h': 1875, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/7QvobzgFSo'}]",,,,209.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
43,Tue Jul 02 22:15:04 +0000 2019,1407,"Canada will always stand with the people of Ukraine, and we’ll continue to support their efforts on the path to greater democracy, security, and prosperity. Read more about my meeting with @ZelenskyyUa and this week’s @UkrReformConf: https://t.co/48dEn7iapj https://t.co/qfDou1k7xk",[],1146180513666863106,1146180513666863106,en,"[{'display_url': 'pic.twitter.com/qfDou1k7xk', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1146180513666863106/photo/1', 'id': 1146180505018228736, 'media_url': 'http://pbs.twimg.com/media/D-gNGLoW4AAsFjd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-gNGLoW4AAsFjd.jpg', 'sizes': {'medium': {'w': 1200, 'h': 789, 'resize': 'fit'}, 'small': {'w': 680, 'h': 447, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1242, 'h': 817, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/qfDou1k7xk'}]",,,,229.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://bit.ly/2XiN89V', 'url': 'https://t.co/48dEn7iapj'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 1120633726478823425, 'id_str': '1120633726478823425', 'name': 'Володимир Зеленський', 'screen_name': 'ZelenskyyUa'}, {'id': 1105694922408148993, 'id_str': '1105694922408148993', 'name': 'Ukraine Reform Conference', 'screen_name': 'UkrReformConf'}]",@JustinTrudeau
45,Tue Jul 02 19:56:59 +0000 2019,1627,"Welcome to Toronto, @ZelenskyyUa. Canadians stand with the Ukrainian people &amp; will always defend Ukraine’s sovereignty. We are close friends &amp; allies, and together we’re working to create more good, middle class jobs for people in both our countries. https://t.co/QEA1ZV1Ism",[],1146145765854720000,1146145765854720000,en,"[{'display_url': 'pic.twitter.com/QEA1ZV1Ism', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1146145765854720000/photo/1', 'id': 1146144762841436162, 'media_url': 'http://pbs.twimg.com/media/D-fsltpWkAImyTr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D-fsltpWkAImyTr.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/QEA1ZV1Ism'}]",,,,256.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 1120633726478823425, 'id_str': '1120633726478823425', 'name': 'Володимир Зеленський', 'screen_name': 'ZelenskyyUa'}]",@JustinTrudeau
47,Tue Jul 02 19:43:06 +0000 2019,455,"Lieutenant Governor Tom Molloy's dedicated service to Canadians and his work to advance reconciliation with Indigenous peoples made Canada a better place. Sophie and I send our deepest condolences to his family and friends, &amp; to the people of Saskatchewan. https://t.co/QsGk8nnR9l",[],1146142272003727360,1146142272003727360,en,,,,,70.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'expanded_url': 'https://pm.gc.ca/eng/news/2019/07/02/statement-prime-minister-death-lieutenant-governor-saskatchewan-tom-molloy', 'url': 'https://t.co/QsGk8nnR9l'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau
