,Unnamed: 0,created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,handle,date_time,date,date_week,clean_tweet,break_tweet
241,47,Sat Jul 13 02:32:07 +0000 2019,3368,"Growing our economy today and investing in a cleaner tomorrow – that’s how Canada is going to succeed. And that’s what we’re doing with the Trans Mountain Expansion. It will create good, middle class jobs &amp; we’ll invest every dollar earned into our clean energy transition. https://t.co/FPhPOUY4LQ",[],1149869082034020352,1149869082034020352,en,"[{'display_url': 'pic.twitter.com/FPhPOUY4LQ', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149869082034020352/video/1', 'id': 1149863116244750336, 'media_url': 'http://pbs.twimg.com/media/D_Uj2emXkAEEixf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_Uj2emXkAEEixf.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/FPhPOUY4LQ', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 60102, 'variants': [{'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1149863116244750336/vid/480x270/o9yTBjo4yostym5o.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1149863116244750336/vid/1280x720/kdEoK6oUB8U9vqZe.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1149863116244750336/vid/640x360/RKszY5QnozVCn7JG.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1149863116244750336/pl/T65XhdTIURiV0Ba1.m3u8?tag=13'}]}}]",,,,590.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-07-13 02:32:07+00:00,2019-07-13,2019-07-08,grow economy today invest clean tomorrow – ’ canada go succeed ’ ’ tran mountain expansion create good middle clas job amp ’ invest every dollar earn clean energy transition http t.co/fphpouy4lq,"Growing our economy today and investing in a cleaner tomorro<br>w – that’s how Canada is going to succeed. And that’s what w<br>e’re doing with the Trans Mountain Expansion. It will create<br> good, middle class jobs &amp; we’ll invest every dollar ear<br>ned into our clean energy transition. https://t.co/FPhPOUY4L<br><br>"
242,49,Fri Jul 12 21:44:58 +0000 2019,940,"I dropped by @TheBeltliner today for some good food, great conversations, and a few high fives! Thanks to @kenthehr and the lunch crowd for welcoming me back to Calgary. https://t.co/AlUGL9x1jT",[],1149796817187610624,1149796817187610624,en,"[{'display_url': 'pic.twitter.com/AlUGL9x1jT', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149796817187610624/photo/1', 'id': 1149796813542776833, 'media_url': 'http://pbs.twimg.com/media/D_TmHCsX4AEIlr0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_TmHCsX4AEIlr0.jpg', 'sizes': {'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 1685, 'h': 1124, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/AlUGL9x1jT'}, {'display_url': 'pic.twitter.com/AlUGL9x1jT', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149796817187610624/photo/1', 'id': 1149796813517545489, 'media_url': 'http://pbs.twimg.com/media/D_TmHCmW4BENCXg.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_TmHCmW4BENCXg.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1659, 'h': 1106, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/AlUGL9x1jT'}, {'display_url': 'pic.twitter.com/AlUGL9x1jT', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149796817187610624/photo/1', 'id': 1149796813509185536, 'media_url': 'http://pbs.twimg.com/media/D_TmHCkXUAAjhvR.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_TmHCkXUAAjhvR.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1722, 'h': 1148, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/AlUGL9x1jT'}]",,,,132.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 576322004, 'id_str': '576322004', 'name': 'The Beltliner', 'screen_name': 'TheBeltliner'}, {'id': 18736221, 'id_str': '18736221', 'name': 'Kent Hehr 🇨🇦', 'screen_name': 'kenthehr'}]",@JustinTrudeau,2019-07-12 21:44:58+00:00,2019-07-12,2019-07-08,drop thebeltliner today good food great conversation high fife thank kenthehr lunch crowd welcome back calgary http t.co/alugl9x1jt,"I dropped by @TheBeltliner today for some good food, great c<br>onversations, and a few high fives! Thanks to @kenthehr and <br>the lunch crowd for welcoming me back to Calgary. https://t.<br>co/AlUGL9x1j<br>"
243,51,Fri Jul 12 19:00:29 +0000 2019,784,"The Trans Mountain Expansion project is going forward, and work is getting started this construction season. That means thousands of good, middle class jobs for workers here in Alberta and right across the country. https://t.co/dJrUaXd5kW",[],1149755424515792898,1149755424515792898,en,"[{'display_url': 'pic.twitter.com/dJrUaXd5kW', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149755424515792898/photo/1', 'id': 1149754776797753344, 'media_url': 'http://pbs.twimg.com/media/D_S_4LnWsAAxZc3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_S_4LnWsAAxZc3.jpg', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 1591, 'h': 1061, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/dJrUaXd5kW'}, {'display_url': 'pic.twitter.com/dJrUaXd5kW', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149755424515792898/photo/1', 'id': 1149754799015047169, 'media_url': 'http://pbs.twimg.com/media/D_S_5eYXsAE_Sf1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_S_5eYXsAE_Sf1.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 1715, 'h': 1143, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/dJrUaXd5kW'}]",,,,128.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-07-12 19:00:29+00:00,2019-07-12,2019-07-08,tran mountain expansion project go forward work get start thi construction season mean thousand good middle clas job worker albertum right acros country http t.co/djruaxd5kw,"The Trans Mountain Expansion project is going forward, and w<br>ork is getting started this construction season. That means <br>thousands of good, middle class jobs for workers here in Alb<br>erta and right across the country. https://t.co/dJrUaXd5k<br>"
244,53,Fri Jul 12 13:45:12 +0000 2019,1670,"We're investing in seniors &amp; all Canadians who want a good retirement:
✔️Enhanced the Canada Pension Plan
✔️Boosted retirement benefits &amp; moved the age from 67 to 65
✔️More support for caregivers, home care &amp; low-income seniors
✔️Helping seniors stay involved in their communities https://t.co/AhkU3ING5A",[],1149676083824025600,1149676083824025600,en,"[{'display_url': 'pic.twitter.com/AhkU3ING5A', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149676083824025600/photo/1', 'id': 1149675321471295493, 'media_url': 'http://pbs.twimg.com/media/D_R3nRdUYAU_5Ct.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_R3nRdUYAU_5Ct.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 676, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/AhkU3ING5A'}]",,,,346.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-07-12 13:45:12+00:00,2019-07-12,2019-07-08,'re invest senior amp canadian want good retirement ✔️enhanced canada pension plan ✔️boosted retirement benefit amp move age 67 65 ✔️more support caregiver home care amp low-income senior ✔️helping senior stay involve community http t.co/ahku3ing5a,"We're investing in seniors &amp; all Canadians who want a go<br>od retirement:
✔️Enhanced the Canada Pension Plan
✔️Boosted <br>retirement benefits &amp; moved the age from 67 to 65
✔️More<br> support for caregivers, home care &amp; low-income seniors
<br>✔️Helping seniors stay involved in their communities https:/<br>/t.co/AhkU3ING5<br>"
245,55,Thu Jul 11 20:30:14 +0000 2019,1399,Thanks to @CanTeachersFed for having a former teacher at your #AGM2019AGA. Teachers have a huge impact on our communities – that's why we're investing in programs that make a real difference for you &amp; building a future where all your students have a fair &amp; equal shot at success. https://t.co/NbN6aTOYCk,[{'text': 'AGM2019AGA'}],1149415622658416640,1149415622658416640,en,"[{'display_url': 'pic.twitter.com/NbN6aTOYCk', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149415622658416640/photo/1', 'id': 1149415617193230336, 'media_url': 'http://pbs.twimg.com/media/D_OLafoWwAAPZE5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_OLafoWwAAPZE5.jpg', 'sizes': {'large': {'w': 2048, 'h': 1524, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 893, 'resize': 'fit'}, 'small': {'w': 680, 'h': 506, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/NbN6aTOYCk'}, {'display_url': 'pic.twitter.com/NbN6aTOYCk', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149415622658416640/photo/1', 'id': 1149415617210015744, 'media_url': 'http://pbs.twimg.com/media/D_OLafsW4AAw6BV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_OLafsW4AAw6BV.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/NbN6aTOYCk'}, {'display_url': 'pic.twitter.com/NbN6aTOYCk', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149415622658416640/photo/1', 'id': 1149415617214255107, 'media_url': 'http://pbs.twimg.com/media/D_OLaftXkAMdKhP.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_OLaftXkAMdKhP.jpg', 'sizes': {'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/NbN6aTOYCk'}]",,,,216.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 46117888, 'id_str': '46117888', 'name': 'CTF/FCE', 'screen_name': 'CanTeachersFed'}]",@JustinTrudeau,2019-07-11 20:30:14+00:00,2019-07-11,2019-07-08,thank canteachersfed former teacher ymy agm2019aga teacher huge impact community – 're invest program make real difference amp building future ymy student fair amp equal shot succes http t.co/nbn6atoyck,Thanks to @CanTeachersFed for having a former teacher at you<br>r #AGM2019AGA. Teachers have a huge impact on our communitie<br>s – that's why we're investing in programs that make a real <br>difference for you &amp; building a future where all your st<br>udents have a fair &amp; equal shot at success. https://t.co<br>/NbN6aTOYC<br>
246,57,Thu Jul 11 01:15:54 +0000 2019,1061,"Welcome to the team, @s_guilbeault! Together we’ll keep working to grow the middle class, fight climate change, and build a better, cleaner future for Quebecers – and all Canadians. https://t.co/FZ0CB3d6yW",[],1149125127847776256,1149125127847776256,en,"[{'display_url': 'pic.twitter.com/FZ0CB3d6yW', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149125127847776256/photo/1', 'id': 1149124257127051264, 'media_url': 'http://pbs.twimg.com/media/D_KCbGzXsAAgnZB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_KCbGzXsAAgnZB.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/FZ0CB3d6yW'}]",,,,142.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 276713213, 'id_str': '276713213', 'name': 'steven guilbeault', 'screen_name': 's_guilbeault'}]",@JustinTrudeau,2019-07-11 01:15:54+00:00,2019-07-11,2019-07-08,welcome team s_guilbeault together ’ keep work grow middle clas fight climate change build good clean future quebecer – canadian http t.co/fz0cb3d6yw,"Welcome to the team, @s_guilbeault! Together we’ll keep work<br>ing to grow the middle class, fight climate change, and buil<br>d a better, cleaner future for Quebecers – and all Canadians<br>. https://t.co/FZ0CB3d6y<br>"
247,59,Wed Jul 10 23:37:34 +0000 2019,580,"I had a productive meeting in Montreal today with community &amp; economic organizations from Hochelaga &amp; the East End. Thanks for the conversation about the issues that matter most to people here – like public transportation, access to affordable housing, food security &amp; good jobs. https://t.co/Ym4sV7aleL",[],1149100379159900161,1149100379159900161,en,"[{'display_url': 'pic.twitter.com/Ym4sV7aleL', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1149100379159900161/photo/1', 'id': 1149100359404724224, 'media_url': 'http://pbs.twimg.com/media/D_JssE2XoAA_2Bs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D_JssE2XoAA_2Bs.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Ym4sV7aleL'}]",,,,66.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-07-10 23:37:34+00:00,2019-07-10,2019-07-08,productive meeting montreal today community amp economic organization hochelaga amp east end thank conversation issue matter person – like public transportation acces affordable housing food security amp good job http t.co/ym4sv7alel,"I had a productive meeting in Montreal today with community <br>&amp; economic organizations from Hochelaga &amp; the East E<br>nd. Thanks for the conversation about the issues that matter<br> most to people here – like public transportation, access to<br> affordable housing, food security &amp; good jobs. https://<br>t.co/Ym4sV7ale<br>"
248,61,Wed Jul 10 20:18:26 +0000 2019,1535,"Nicholas Kasirer has led an exceptional 30-year career as a judge and professor of law. Today, we announce his nomination to the Supreme Court of Canada – I know he will serve Canadians well in this role. https://t.co/xyXjhiUaAL",[],1149050267134046208,1149050267134046208,en,,,,,353.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","[{'expanded_url': 'https://pm.gc.ca/eng/news/2019/07/10/prime-minister-announces-nomination-honourable-nicholas-kasirer-supreme-court-canada', 'url': 'https://t.co/xyXjhiUaAL'}]","{'id': 14260960, 'id_str': '14260960'}",[],@JustinTrudeau,2019-07-10 20:18:26+00:00,2019-07-10,2019-07-08,nichola kasirer ha lead exceptional 30-year career judge professor law today announce hi nomination supreme court canada – know serve canadian well thi role http t.co/xyxjhiuaal,"Nicholas Kasirer has led an exceptional 30-year career as a <br>judge and professor of law. Today, we announce his nominatio<br>n to the Supreme Court of Canada – I know he will serve Cana<br>dians well in this role. https://t.co/xyXjhiUaA<br>"
249,63,Wed Jul 10 17:06:27 +0000 2019,423,"Next week @eucopresident &amp; @JunckerEU will join me in Montreal for the Canada-EU Summit, where we’ll focus on creating good jobs for the middle class &amp; new opportunities for people on both sides of the Atlantic through CETA, &amp; fighting climate change. https://t.co/X2s8ShsCQ2",[],1149001952833036294,1149001952833036294,en,,,,,91.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/eng/news/2019/07/10/canada-host-canada-european-union-summit-montreal', 'url': 'https://t.co/X2s8ShsCQ2'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 196994616, 'id_str': '196994616', 'name': 'Donald Tusk', 'screen_name': 'eucopresident'}, {'id': 169426475, 'id_str': '169426475', 'name': 'Jean-Claude Juncker', 'screen_name': 'JunckerEU'}]",@JustinTrudeau,2019-07-10 17:06:27+00:00,2019-07-10,2019-07-08,next week eucopresident amp junckereu join montreal canada-eu summit ’ focu create good job middle clas amp new opportunity person side atlantic cetum amp fight climate change http t.co/x2s8shscq2,"Next week @eucopresident &amp; @JunckerEU will join me in Mo<br>ntreal for the Canada-EU Summit, where we’ll focus on creati<br>ng good jobs for the middle class &amp; new opportunities fo<br>r people on both sides of the Atlantic through CETA, &amp; f<br>ighting climate change. https://t.co/X2s8ShsCQ<br>"
250,65,Wed Jul 10 13:28:03 +0000 2019,426,"The @NATO Secretary General, @jensstoltenberg, will visit Canada from July 14 to 16 – we’ll talk about global challenges, and how we’ll work together to advance peace &amp; security around the world. Looking forward to welcoming you next week, Jens. https://t.co/xIyR1xKYgP",[],1148946990614667265,1148946990614667265,en,,,,,91.0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://pm.gc.ca/eng/news/2019/07/10/secretary-general-north-atlantic-treaty-organization-visit-canada', 'url': 'https://t.co/xIyR1xKYgP'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 83795099, 'id_str': '83795099', 'name': 'NATO', 'screen_name': 'NATO'}, {'id': 20796069, 'id_str': '20796069', 'name': 'Jens Stoltenberg', 'screen_name': 'jensstoltenberg'}]",@JustinTrudeau,2019-07-10 13:28:03+00:00,2019-07-10,2019-07-08,nato secretary general jensstoltenberg visit canada july 14 16 – ’ talk global challenge ’ work together advance peace amp security around world look forward welcome next week jen http t.co/xiyr1xkygp,"The @NATO Secretary General, @jensstoltenberg, will visit Ca<br>nada from July 14 to 16 – we’ll talk about global challenges<br>, and how we’ll work together to advance peace &amp; securit<br>y around the world. Looking forward to welcoming you next we<br>ek, Jens. https://t.co/xIyR1xKYg<br>"
