phrase,count,handle,total_count,rank
would_push,1,MaximeBernier,1,36248.0
would_possible_without,1,MaximeBernier,1,11939.0
would_possible,1,MaximeBernier,1,36500.0
would_make_claim,1,ElizabethMay,1,16689.0
would_make,1,ElizabethMay,1,22238.0
would_love_love,1,ElizabethMay,1,16763.0
would_love,1,ElizabethMay,1,22536.0
would_like_prime,1,ElizabethMay,1,5852.0
would_like_extend,1,AndrewScheer,1,10315.0
would_know_courts,1,ElizabethMay,1,16672.0
would_know,1,ElizabethMay,1,22196.0
would_insist_ending,1,ElizabethMay,1,16835.0
would_insist,1,ElizabethMay,1,22165.0
would_insipid_irrelevant,1,MaximeBernier,1,11964.0
would_insipid,1,MaximeBernier,1,36466.0
would_help_improve,1,MaximeBernier,1,11520.0
would_help,1,MaximeBernier,1,35463.0
would_greenest_city,1,ElizabethMay,1,6162.0
would_greenest,1,ElizabethMay,1,20422.0
would_give_entrepreneurs,1,MaximeBernier,1,11495.0
would_give,1,MaximeBernier,1,35385.0
would_extent_today,1,MaximeBernier,1,12894.0
would_extent,1,MaximeBernier,1,28400.0
would_everyone_would,1,MaximeBernier,1,11530.0
would_everyone,1,MaximeBernier,1,35473.0
would_encourage_users,1,MaximeBernier,1,13856.0
would_encourage_every,1,MaximeBernier,1,11536.0
would_elxn43_affordable,1,theJagmeetSingh,1,19346.0
would_elxn43,1,theJagmeetSingh,1,32297.0
would_electoral_reform,1,theJagmeetSingh,1,15869.0
would_electoral,1,theJagmeetSingh,1,33573.0
would_cause_canada,1,theJagmeetSingh,1,19223.0
would_cause,1,theJagmeetSingh,1,32783.0
would_bring_pharmacare,1,theJagmeetSingh,1,18985.0
would_bring,1,theJagmeetSingh,1,32501.0
would_break_promise,1,theJagmeetSingh,1,15865.0
would_break,1,theJagmeetSingh,1,33570.0
would_benefit_investment,1,MaximeBernier,1,11548.0
would_benefit_eliminating,1,MaximeBernier,1,11497.0
would_anyone_know,1,MaximeBernier,1,14353.0
would_anyone,1,MaximeBernier,1,29202.0
would_allow_mps,1,JustinTrudeau,1,30394.0
would_allow,1,JustinTrudeau,1,24194.0
worthdignity_others_want,1,JustinTrudeau,1,32102.0
worthdignity_others,1,JustinTrudeau,1,24918.0
worth_fight_reach,1,JustinTrudeau,1,31588.0
worth_fight,1,JustinTrudeau,1,25283.0
worth_effort_happy,1,JustinTrudeau,1,31503.0
worth_effort,1,JustinTrudeau,1,25266.0
worth_conservative_cuts,1,JustinTrudeau,1,32082.0
worth_conservative,1,JustinTrudeau,1,24929.0
worth_12_million,1,theJagmeetSingh,1,19392.0
worth_12,1,theJagmeetSingh,1,32350.0
worst_ndp_usually,1,ElizabethMay,1,6334.0
worst_ndp,1,ElizabethMay,1,20014.0
worst_canadian_prime,1,MaximeBernier,1,13253.0
worst_canadian,1,MaximeBernier,1,28512.0
worse_trudeaundp_coalitionthe,1,AndrewScheer,1,9896.0
worse_trudeaundp,1,AndrewScheer,1,26238.0
worse_liberals_ignored,1,theJagmeetSingh,1,18237.0
worse_liberals,1,theJagmeetSingh,1,35976.0
worse_hiding_data,1,MaximeBernier,1,13139.0
worse_hiding,1,MaximeBernier,1,28292.0
worse_canada_believe,1,theJagmeetSingh,1,18400.0
worse_canada,1,theJagmeetSingh,1,34062.0
worrying_pay_bills,1,JustinTrudeau,1,6628.0
worrying_pay,1,JustinTrudeau,1,26984.0
worrying_making_ends,1,JustinTrudeau,1,6743.0
worrying_making,1,JustinTrudeau,1,27060.0
worrying_bottom_line,1,AndrewScheer,1,3140.0
worrying_bottom,1,AndrewScheer,1,19442.0
worrying_bills_conservative,1,AndrewScheer,1,9080.0
worrying_bills,1,AndrewScheer,1,20507.0
worry_wait_lists,1,AndrewScheer,1,3390.0
worry_wait,1,AndrewScheer,1,21060.0
worry_making_ends,1,JustinTrudeau,1,6830.0
worry_making,1,JustinTrudeau,1,27136.0
worried_kids_face,1,theJagmeetSingh,1,19141.0
worried_kids,1,theJagmeetSingh,1,32475.0
worried_future_looking,1,AndrewScheer,1,5565.0
worried_future_im,1,theJagmeetSingh,1,12203.0
worried_first_nations,1,ElizabethMay,1,4236.0
worried_first,1,ElizabethMay,1,22901.0
worried_daughter_able,1,theJagmeetSingh,1,12189.0
worried_daughter,1,theJagmeetSingh,1,36396.0
worldteachersday_local_leaders,1,JustinTrudeau,1,30806.0
worldteachersday_local,1,JustinTrudeau,1,23924.0
worldmentalhealthday_xav_took,1,JustinTrudeau,1,30608.0
worldmentalhealthday_xav,1,JustinTrudeau,1,25569.0
world_youve_made,1,theJagmeetSingh,1,18676.0
world_youve,1,theJagmeetSingh,1,34014.0
world_xo_readjusted,1,ElizabethMay,1,17195.0
world_xo,1,ElizabethMay,1,22413.0
world_wants_open,1,MaximeBernier,1,12778.0
world_wants,1,MaximeBernier,1,36176.0
world_want_government,1,theJagmeetSingh,1,12186.0
world_want,1,theJagmeetSingh,1,35672.0
world_tune_facebook,1,JustinTrudeau,1,7873.0
world_tune,1,JustinTrudeau,1,24760.0
world_trade_climate,1,ElizabethMay,1,16121.0
world_trade,1,ElizabethMay,1,21588.0
world_together_lets,1,JustinTrudeau,1,8135.0
world_together,1,JustinTrudeau,1,27365.0
world_today_celebrate,1,JustinTrudeau,1,8177.0
world_today,1,JustinTrudeau,1,27371.0
world_stephen_marche,1,JustinTrudeau,1,31161.0
world_stephen,1,JustinTrudeau,1,23830.0
world_stage_much,1,JustinTrudeau,1,6343.0
world_stage,1,JustinTrudeau,1,27837.0
world_soon_kill,1,MaximeBernier,1,12419.0
world_soon,1,MaximeBernier,1,34929.0
world_shana_tova,1,JustinTrudeau,1,7417.0
world_shana,1,JustinTrudeau,1,24276.0
world_sending_deepest,1,JustinTrudeau,1,30568.0
world_sending,1,JustinTrudeau,1,25512.0
world_residents_cities,1,MaximeBernier,1,14147.0
world_residents,1,MaximeBernier,1,29322.0
world_opportunity_succeed,1,AndrewScheer,1,10578.0
world_opportunity,1,AndrewScheer,1,26782.0
world_observe_sacred,1,AndrewScheer,1,10307.0
world_observe,1,AndrewScheer,1,26846.0
world_next_4,1,JustinTrudeau,1,31294.0
world_next,1,JustinTrudeau,1,24814.0
world_needed_committed,1,ElizabethMay,1,15557.0
world_needed,1,ElizabethMay,1,33738.0
world_need_stand,1,theJagmeetSingh,1,19041.0
world_need,1,theJagmeetSingh,1,32815.0
world_marrow_donor,1,AndrewScheer,1,4021.0
world_marrow,1,AndrewScheer,1,21478.0
world_leader_clean,1,JustinTrudeau,1,30175.0
world_leader,1,JustinTrudeau,1,24035.0
world_ill_never,1,JustinTrudeau,1,7282.0
world_ill,1,JustinTrudeau,1,27476.0
world_gathering_observe,1,theJagmeetSingh,1,18794.0
world_gathering,1,theJagmeetSingh,1,34134.0
world_faceafacetva_reelected,1,JustinTrudeau,1,30859.0
world_faceafacetva,1,JustinTrudeau,1,24635.0
world_ending_emergency,1,MaximeBernier,1,13323.0
world_ending,1,MaximeBernier,1,28306.0
world_editorial_right,1,MaximeBernier,1,13750.0
world_editorial,1,MaximeBernier,1,28165.0
world_department_glacebay,1,ElizabethMay,1,5051.0
world_department,1,ElizabethMay,1,23450.0
world_compassionkindness_win,1,JustinTrudeau,1,31745.0
world_compassionkindness,1,JustinTrudeau,1,24944.0
world_chag_sameach,1,AndrewScheer,1,6897.0
world_chag,1,AndrewScheer,1,27724.0
world_cellinternet_service,1,theJagmeetSingh,1,12003.0
world_cellinternet,1,theJagmeetSingh,1,35655.0
world_celebrating_rosh,1,AndrewScheer,1,9380.0
world_celebrating,1,AndrewScheer,1,21008.0
world_canadians_mourning,1,JustinTrudeau,1,8320.0
world_canadians,1,JustinTrudeau,1,24437.0
world_bravo_britains,1,JustinTrudeau,1,32236.0
world_bravo,1,JustinTrudeau,1,25699.0
world_better_elxn43,1,theJagmeetSingh,1,15216.0
world_better,1,theJagmeetSingh,1,33459.0
world_begin_celebrating,1,AndrewScheer,1,10358.0
world_begin,1,AndrewScheer,1,25991.0
world_2020_yet,1,ElizabethMay,1,6159.0
world_2020,1,ElizabethMay,1,20419.0
world_1_public,1,MaximeBernier,1,11568.0
world_1,1,MaximeBernier,1,34980.0
works_thats_elxn2019,1,theJagmeetSingh,1,11797.0
works_thats,1,theJagmeetSingh,1,36305.0
works_steel_industry,1,JustinTrudeau,1,32045.0
works_steel,1,JustinTrudeau,1,24957.0
works_peopleexpands_universal,1,theJagmeetSingh,1,19193.0
works_peopleexpands,1,theJagmeetSingh,1,32728.0
works_people_october,1,theJagmeetSingh,1,18892.0
works_people_elxn19,1,theJagmeetSingh,1,12107.0
works_minority_please,1,ElizabethMay,1,4846.0
works_minority,1,ElizabethMay,1,23364.0
works_keep_money,1,AndrewScheer,1,10100.0
works_keep,1,AndrewScheer,1,26905.0
works_instead_protecting,1,theJagmeetSingh,1,12089.0
works_instead,1,theJagmeetSingh,1,35737.0
works_hard_every,1,JustinTrudeau,1,6422.0
works_hard,1,JustinTrudeau,1,27828.0
works_feeder_plant,1,theJagmeetSingh,1,17937.0
works_feeder,1,theJagmeetSingh,1,35504.0
works_building_democracy,1,JustinTrudeau,1,6375.0
works_building,1,JustinTrudeau,1,27739.0
works_300_per,1,AndrewScheer,1,4101.0
works_300,1,AndrewScheer,1,21468.0
workplace_new_democrats,1,theJagmeetSingh,1,15874.0
workplace_new,1,theJagmeetSingh,1,33614.0
working_train_thank,1,ElizabethMay,1,4997.0
working_train,1,ElizabethMay,1,23608.0
working_towards_goals,1,JustinTrudeau,1,30281.0
working_towards_equality,1,JustinTrudeau,1,31295.0
working_together_today,1,JustinTrudeau,1,31759.0
working_together_make,1,JustinTrudeau,1,6870.0
working_together_create,1,JustinTrudeau,1,31894.0
working_together_close,1,JustinTrudeau,1,7582.0
working_tirelessly_help,1,AndrewScheer,1,9197.0
working_tirelessly,1,AndrewScheer,1,20682.0
working_since_1986plant,1,theJagmeetSingh,1,17927.0
working_since,1,theJagmeetSingh,1,35529.0
working_put_money,1,AndrewScheer,1,9482.0
working_put,1,AndrewScheer,1,20937.0
working_ppl_occupyford,1,theJagmeetSingh,1,15851.0
working_ppl,1,theJagmeetSingh,1,33588.0
working_people_honour,1,theJagmeetSingh,1,15631.0
working_people_families,1,theJagmeetSingh,1,18855.0
working_people_country,1,theJagmeetSingh,1,18621.0
working_ndprs_think,1,ElizabethMay,1,15525.0
working_ndprs,1,ElizabethMay,1,33702.0
working_help_neighbours,1,AndrewScheer,1,3308.0
working_help_manitobans,1,AndrewScheer,1,5321.0
working_help_keep,1,AndrewScheer,1,8637.0
working_hard_together,1,JustinTrudeau,1,6661.0
working_hard_plow,1,JustinTrudeau,1,32162.0
working_hard_make,1,JustinTrudeau,1,30592.0
working_hard_knocking,1,JustinTrudeau,1,31238.0
working_hard_keep,1,JustinTrudeau,1,31369.0
working_hard_across,1,JustinTrudeau,1,31608.0
working_economy_getting,1,JustinTrudeau,1,31786.0
working_economy,1,JustinTrudeau,1,25763.0
working_canadians_opportunities,1,JustinTrudeau,1,31987.0
working_canadians,1,JustinTrudeau,1,25420.0
working_advance_reconciliation,1,JustinTrudeau,1,7472.0
working_advance,1,JustinTrudeau,1,24327.0
workerswho_must_provide,1,ElizabethMay,1,16237.0
workerswho_must,1,ElizabethMay,1,21669.0
workers_working_ppl,1,theJagmeetSingh,1,15850.0
workers_working,1,theJagmeetSingh,1,33587.0
workers_universal_tax,1,AndrewScheer,1,3483.0
workers_universal,1,AndrewScheer,1,21208.0
workers_treated_fairly,1,ElizabethMay,1,4421.0
workers_treated,1,ElizabethMay,1,23043.0
workers_saskatchewans_crown,1,theJagmeetSingh,1,19281.0
workers_saskatchewans,1,theJagmeetSingh,1,32801.0
workers_putting_everything,1,theJagmeetSingh,1,15842.0
workers_putting,1,theJagmeetSingh,1,33562.0
workers_never_ever,1,theJagmeetSingh,1,17970.0
workers_never,1,theJagmeetSingh,1,35538.0
workers_green_party,1,ElizabethMay,1,4415.0
workers_green,1,ElizabethMay,1,23076.0
workers_great_night,1,AndrewScheer,1,3398.0
workers_great,1,AndrewScheer,1,21189.0
workers_got_good,1,JustinTrudeau,1,32254.0
workers_got,1,JustinTrudeau,1,25590.0
workers_full_stop,1,AndrewScheer,1,4018.0
workers_full,1,AndrewScheer,1,19768.0
workers_first_people,1,JustinTrudeau,1,7808.0
workers_first,1,JustinTrudeau,1,24706.0
workers_fighting_justice,1,theJagmeetSingh,1,15590.0
workers_fighting,1,theJagmeetSingh,1,34221.0
workers_families_well,1,JustinTrudeau,1,7219.0
workers_families,1,JustinTrudeau,1,27882.0
workers_facing_layoffs,1,theJagmeetSingh,1,17962.0
workers_facing,1,theJagmeetSingh,1,35533.0
workers_faceafacetva_liberal,1,JustinTrudeau,1,30830.0
workers_faceafacetva,1,JustinTrudeau,1,24597.0
workers_emergency_service,1,theJagmeetSingh,1,15798.0
workers_emergency,1,theJagmeetSingh,1,34366.0
workers_deserve_health,1,theJagmeetSingh,1,17480.0
workers_deserve,1,theJagmeetSingh,1,33023.0
workers_cupe2019_elxn43,1,theJagmeetSingh,1,18764.0
workers_cupe2019,1,theJagmeetSingh,1,34099.0
workers_covered_elxn43,1,theJagmeetSingh,1,17466.0
workers_covered,1,theJagmeetSingh,1,33078.0
workers_clear_wantdeserve,1,theJagmeetSingh,1,19273.0
workers_clear,1,theJagmeetSingh,1,32794.0
worker_hospital_metro,1,MaximeBernier,1,11359.0
worker_hospital,1,MaximeBernier,1,35132.0
worker_40_years,1,MaximeBernier,1,11234.0
worker_40,1,MaximeBernier,1,35179.0
worked_tirelessly_months,1,MaximeBernier,1,11759.0
worked_tirelessly,1,MaximeBernier,1,36557.0
worked_make_women,1,AndrewScheer,1,9865.0
worked_make,1,AndrewScheer,1,26166.0
worked_librarian_local,1,AndrewScheer,1,10263.0
worked_librarian,1,AndrewScheer,1,26475.0
worked_jagmeet_singh,1,ElizabethMay,1,15425.0
worked_jagmeet,1,ElizabethMay,1,33704.0
worked_insurance_broker,1,MaximeBernier,1,14030.0
worked_insurance,1,MaximeBernier,1,29074.0
worked_hard_whole,1,JustinTrudeau,1,6672.0
worked_hard_shape,1,JustinTrudeau,1,6619.0
worked_hard_place,1,JustinTrudeau,1,8212.0
worked_hard_past,1,JustinTrudeau,1,31356.0
worked_candidates_donated,1,MaximeBernier,1,11742.0
worked_candidates,1,MaximeBernier,1,36541.0
work_win_fight,1,JustinTrudeau,1,30402.0
work_win,1,JustinTrudeau,1,24200.0
work_volunteers_watch,1,AndrewScheer,1,8552.0
work_volunteers,1,AndrewScheer,1,26584.0
work_value_seniors,1,ElizabethMay,1,16586.0
work_value,1,ElizabethMay,1,22023.0
work_towards_equal,1,JustinTrudeau,1,31315.0
work_towards,1,JustinTrudeau,1,24849.0
work_top_work,1,theJagmeetSingh,1,18380.0
work_top,1,theJagmeetSingh,1,32624.0
work_together_build,1,JustinTrudeau,1,7973.0
work_together,1,JustinTrudeau,1,27345.0
work_thank_port,1,theJagmeetSingh,1,15790.0
work_thank,1,theJagmeetSingh,1,34360.0
work_stories_heard,1,theJagmeetSingh,1,11723.0
work_stories,1,theJagmeetSingh,1,36516.0
work_stay_touch,1,JustinTrudeau,1,30894.0
work_stay,1,JustinTrudeau,1,23909.0
work_rich_elxn43,1,theJagmeetSingh,1,18106.0
work_rich,1,theJagmeetSingh,1,35875.0
work_reconciliation_justice,1,ElizabethMay,1,15391.0
work_reconciliation,1,ElizabethMay,1,22343.0
work_recognized_around,1,JustinTrudeau,1,32239.0
work_recognized,1,JustinTrudeau,1,25701.0
work_reach_gender,1,JustinTrudeau,1,7737.0
work_reach,1,JustinTrudeau,1,24568.0
work_put_thank,1,JustinTrudeau,1,6536.0
work_put,1,JustinTrudeau,1,27988.0
work_protect_water,1,theJagmeetSingh,1,19121.0
work_protect_canadians,1,AndrewScheer,1,9111.0
work_powerful_work,1,theJagmeetSingh,1,17992.0
work_powerful,1,theJagmeetSingh,1,35607.0
work_people_thats,1,theJagmeetSingh,1,18011.0
work_people_mom,1,theJagmeetSingh,1,17705.0
work_need_lower,1,MaximeBernier,1,14130.0
work_need,1,MaximeBernier,1,29233.0
work_make_commute,1,AndrewScheer,1,10115.0
work_make,1,AndrewScheer,1,26859.0
work_liberals_gpc,1,ElizabethMay,1,5149.0
work_liberals,1,ElizabethMay,1,23300.0
work_kids_gpc,1,ElizabethMay,1,16846.0
work_kids,1,ElizabethMay,1,22312.0
work_initforyou_elxn43,1,theJagmeetSingh,1,18378.0
work_initforyou,1,theJagmeetSingh,1,32622.0
work_hold_global,1,ElizabethMay,1,4670.0
work_hold,1,ElizabethMay,1,22741.0
work_help_farmers,1,AndrewScheer,1,9968.0
work_help,1,AndrewScheer,1,26266.0
work_gpc_snapshot,1,ElizabethMay,1,5001.0
work_gpc_green,1,ElizabethMay,1,16675.0
work_gpc_cblackst,1,ElizabethMay,1,4382.0
work_globally_answer,1,ElizabethMay,1,5796.0
work_globally,1,ElizabethMay,1,23003.0
work_gear_put,1,AndrewScheer,1,9745.0
work_gear,1,AndrewScheer,1,25861.0
work_folks_communities,1,JustinTrudeau,1,30451.0
work_folks,1,JustinTrudeau,1,25577.0
work_fighting_end,1,theJagmeetSingh,1,18260.0
work_fighting,1,theJagmeetSingh,1,35775.0
work_email_robot,1,ElizabethMay,1,16351.0
work_email,1,ElizabethMay,1,21608.0
work_done_volunteers,1,ElizabethMay,1,16626.0
work_done_needs,1,theJagmeetSingh,1,18088.0
work_done_make,1,JustinTrudeau,1,8174.0
work_dedicated_greens,1,ElizabethMay,1,15483.0
work_dedicated,1,ElizabethMay,1,33669.0
work_daily_basis,1,theJagmeetSingh,1,12098.0
work_daily,1,theJagmeetSingh,1,35741.0
work_cpc_bogus,1,ElizabethMay,1,5106.0
work_cpc,1,ElizabethMay,1,23248.0
work_continues_lift,1,JustinTrudeau,1,7895.0
work_continues,1,JustinTrudeau,1,24779.0
work_committed_holding,1,ElizabethMay,1,5156.0
work_committed,1,ElizabethMay,1,23306.0
work_champion_people,1,theJagmeetSingh,1,15648.0
work_champion,1,theJagmeetSingh,1,34241.0
work_canadas_interests,1,MaximeBernier,1,13694.0
work_canadas,1,MaximeBernier,1,28883.0
work_call_racist,1,AndrewScheer,1,9740.0
work_call,1,AndrewScheer,1,25856.0
work_big_pharmainsurance,1,theJagmeetSingh,1,17719.0
work_big,1,theJagmeetSingh,1,33343.0
work_behind_us,1,JustinTrudeau,1,31562.0
work_behind,1,JustinTrudeau,1,25275.0
wore_parties_decades,1,MaximeBernier,1,13230.0
wore_parties,1,MaximeBernier,1,28517.0
words_powerful_impact,1,JustinTrudeau,1,32165.0
words_powerful,1,JustinTrudeau,1,25707.0
words_never_said,1,ElizabethMay,1,5802.0
words_never_adequately,1,ElizabethMay,1,4752.0
words_momdad_drop,1,theJagmeetSingh,1,16007.0
words_momdad,1,theJagmeetSingh,1,33531.0
words_lovesupport_watch,1,theJagmeetSingh,1,18923.0
words_lovesupport,1,theJagmeetSingh,1,32521.0
words_important_kanatacarleton,1,AndrewScheer,1,3032.0
words_important,1,AndrewScheer,1,19942.0
words_arguments_need,1,MaximeBernier,1,11207.0
words_arguments,1,MaximeBernier,1,35106.0
words_actions_might,1,MaximeBernier,1,13265.0
words_actions,1,MaximeBernier,1,28423.0
word_plan_help,1,AndrewScheer,1,8657.0
word_plan,1,AndrewScheer,1,20992.0
woodbridge_amazing_candidates,1,AndrewScheer,1,5738.0
woodbridge_amazing,1,AndrewScheer,1,19675.0
woo_liberals_work,1,ElizabethMay,1,5003.0
woo_liberals,1,ElizabethMay,1,23645.0
wont_win_courageously,1,MaximeBernier,1,10997.0
wont_win,1,MaximeBernier,1,34506.0
wont_stop_fighting,1,theJagmeetSingh,1,18003.0
wont_stop,1,theJagmeetSingh,1,35622.0
wont_send_billions,1,AndrewScheer,1,8503.0
wont_send,1,AndrewScheer,1,20895.0
wont_hide_pipeline,1,theJagmeetSingh,1,17495.0
wont_hide,1,theJagmeetSingh,1,33199.0
wont_give_tax,1,JustinTrudeau,1,7447.0
wont_give,1,JustinTrudeau,1,24249.0
wont_disappear_must,1,MaximeBernier,1,11853.0
wont_disappear,1,MaximeBernier,1,36126.0
wont_cut_taxes,1,JustinTrudeau,1,8052.0
wont_cut_programs,1,MaximeBernier,1,13369.0
wont_commit_ending,1,MaximeBernier,1,12508.0
wont_commit,1,MaximeBernier,1,34946.0
wont_choice_monday,1,JustinTrudeau,1,31463.0
wont_choice,1,JustinTrudeau,1,24985.0
wondering_wasnt_invited,1,MaximeBernier,1,13467.0
wondering_wasnt,1,MaximeBernier,1,28953.0
wonderful_youth_climate,1,ElizabethMay,1,16855.0
wonderful_youth,1,ElizabethMay,1,22320.0
wonderful_volunteers_plus,1,ElizabethMay,1,4888.0
wonderful_volunteers,1,ElizabethMay,1,23413.0
wonderful_reception_today,1,ElizabethMay,1,4394.0
wonderful_reception,1,ElizabethMay,1,23537.0
wonderful_little_dog,1,ElizabethMay,1,17133.0
wonderful_little,1,ElizabethMay,1,22628.0
wonderful_husband_kidderjohn,1,ElizabethMay,1,16346.0
wonderful_husband,1,ElizabethMay,1,21700.0
wonderful_endorsement_chief,1,ElizabethMay,1,5899.0
wonderful_endorsement,1,ElizabethMay,1,20157.0
wonderful_early_morning,1,ElizabethMay,1,5908.0
wonderful_early,1,ElizabethMay,1,20099.0
wonderful_afternoon_yesterday,1,AndrewScheer,1,9842.0
wonderful_afternoon,1,AndrewScheer,1,26347.0
wondered_calling_cooperation,1,ElizabethMay,1,16483.0
wondered_calling,1,ElizabethMay,1,21963.0
wonderbat_trudeau_raised,1,AndrewScheer,1,3044.0
wonderbat_trudeau,1,AndrewScheer,1,21431.0
wonder_would_extent,1,MaximeBernier,1,12895.0
wonder_would,1,MaximeBernier,1,28401.0
womens_rights_needs,1,JustinTrudeau,1,30974.0
womens_rights,1,JustinTrudeau,1,24149.0
womens_organizations_advocates,1,JustinTrudeau,1,31299.0
womens_organizations,1,JustinTrudeau,1,24857.0
womens_hardwon_rights,1,ElizabethMay,1,17034.0
womens_hardwon,1,ElizabethMay,1,21763.0
women_right_serve,1,JustinTrudeau,1,31329.0
women_right,1,JustinTrudeau,1,24896.0
women_qualified_persons,1,AndrewScheer,1,9863.0
women_qualified,1,AndrewScheer,1,26164.0
women_mlas_theres,1,JustinTrudeau,1,7773.0
women_mlas,1,JustinTrudeau,1,24571.0
women_half_indigenous,1,ElizabethMay,1,5178.0
women_half,1,ElizabethMay,1,23586.0
women_girls_thank,1,ElizabethMay,1,5339.0
women_girls_proud,1,AndrewScheer,1,3545.0
women_girls_need,1,ElizabethMay,1,5349.0
women_get_politics,1,theJagmeetSingh,1,15211.0
women_get,1,theJagmeetSingh,1,33419.0
women_fought_fighting,1,theJagmeetSingh,1,15198.0
women_fought,1,theJagmeetSingh,1,33374.0
women_even_moreso,1,theJagmeetSingh,1,15205.0
women_even,1,theJagmeetSingh,1,33381.0
women_business_leaders,1,AndrewScheer,1,3562.0
women_business,1,AndrewScheer,1,21246.0
women_built_canada,1,JustinTrudeau,1,7885.0
women_built,1,JustinTrudeau,1,24770.0
woman_stage_disappointing,1,ElizabethMay,1,16527.0
woman_stage_always,1,ElizabethMay,1,15443.0
woman_speaking_speak,1,MaximeBernier,1,11383.0
woman_speaking,1,MaximeBernier,1,35146.0
woman_leader_invited,1,ElizabethMay,1,16605.0
woman_leader,1,ElizabethMay,1,22101.0
woman_hamilton_event,1,MaximeBernier,1,10604.0
woman_hamilton,1,MaximeBernier,1,35321.0
without_worrying_bottom,1,AndrewScheer,1,3142.0
without_worrying,1,AndrewScheer,1,19491.0
without_taken_medicineswake,1,theJagmeetSingh,1,15023.0
without_taken,1,theJagmeetSingh,1,33778.0
without_ppc_parliament,1,MaximeBernier,1,11870.0
without_ppc,1,MaximeBernier,1,36480.0
without_power_week,1,AndrewScheer,1,3219.0
without_power,1,AndrewScheer,1,19888.0
without_peoplespca_five,1,MaximeBernier,1,11946.0
without_peoplespca,1,MaximeBernier,1,36497.0
without_pancanadian_plan,1,JustinTrudeau,1,30438.0
without_pancanadian,1,JustinTrudeau,1,25551.0
without_government_making,1,AndrewScheer,1,5554.0
without_government,1,AndrewScheer,1,19690.0
without_environmental_assessment,1,JustinTrudeau,1,19423.0
without_environmental,1,JustinTrudeau,1,24618.0
without_drugdental_coverage,1,theJagmeetSingh,1,19158.0
without_drugdental,1,theJagmeetSingh,1,32689.0
without_deficits_peoplespca,1,MaximeBernier,1,13170.0
without_deficits,1,MaximeBernier,1,29789.0
without_choose_one,1,MaximeBernier,1,11937.0
without_choose,1,MaximeBernier,1,36498.0
without_change_elect,1,theJagmeetSingh,1,15064.0
