created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,retweet_count,source,urls,user,user_mentions,quoted_status,quoted_status_id,quoted_status_id_str,date_time,date,date_week,handle,clean_tweet,break_tweet,polarity,subjectivity,about_trudeau,about_scheer,about_may,about_singh,about_bernier
Sun Oct 20 20:57:29 +0000 2019,2303,"Met a lot of kids on this campaign. They can’t vote yet, but this election is really about their future. #ChooseForward https://t.co/LMS3CC1LNa",[{'text': 'ChooseForward'}],1186023654246752256,1186023654246752256,en,"[{'display_url': 'pic.twitter.com/LMS3CC1LNa', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1186023654246752256/video/1', 'id': 1186010715913621505, 'media_url': 'http://pbs.twimg.com/media/EHWPAnxWwAcTxdU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHWPAnxWwAcTxdU.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/LMS3CC1LNa', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 30030, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1186010715913621505/vid/640x360/hE3BtxyUofN9fCaT.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1186010715913621505/vid/480x270/xZJukFVKZ6aXjt0L.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1186010715913621505/pl/MIVbInJEOlhuy_N5.m3u8?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1186010715913621505/vid/1280x720/V7w7xsuerNt1ZmUJ.mp4?tag=13'}]}}]",626,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 20:57:29+00:00,2019-10-20,2019-10-14,JustinTrudeau,met lot kids campaign cant vote yet election really future chooseforward,"Met a lot of kids on this campaign. They can’t vote yet, but<br> this election is really about their future. #ChooseForward <br>https://t.co/LMS3CC1LN<br>",0.0,0.125,False,False,False,False,False
Sun Oct 20 19:11:56 +0000 2019,914,A little rain can’t stop us! Port Moody’s ready to #ChooseForward. https://t.co/95jxqTqNAM,[{'text': 'ChooseForward'}],1185997092852060161,1185997092852060161,en,"[{'display_url': 'pic.twitter.com/95jxqTqNAM', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185997092852060161/photo/1', 'id': 1185997081263181824, 'media_url': 'http://pbs.twimg.com/media/EHWCD81XkAAjMKh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHWCD81XkAAjMKh.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/95jxqTqNAM'}]",210,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 19:11:56+00:00,2019-10-20,2019-10-14,JustinTrudeau,little rain cant stop us port moodys ready chooseforward,A little rain can’t stop us! Port Moody’s ready to #ChooseFo<br>rward. https://t.co/95jxqTqNA<br>,0.0062500000000000056,0.5,False,False,False,False,False
Sun Oct 20 18:53:41 +0000 2019,497,Got some GOTV packages ready with @PatrickBWeiler and his team this morning. Can’t wait to see pics from teams working hard all across the country - keep it up! #ChooseForward https://t.co/n25R2fntAg https://t.co/g57dnnrprw,[{'text': 'ChooseForward'}],1185992500093296641,1185992500093296641,en,"[{'display_url': 'pic.twitter.com/g57dnnrprw', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185992500093296641/video/1', 'id': 1185992355133964293, 'media_url': 'http://pbs.twimg.com/media/EHV-GRkXkAI_0ML.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHV-GRkXkAI_0ML.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/g57dnnrprw', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 25400, 'variants': [{'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1185992355133964293/pu/vid/480x270/EfRZ_SeZZEbAvzwr.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1185992355133964293/pu/vid/1280x720/r9U-KXz5Q1WqjAWd.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1185992355133964293/pu/vid/640x360/vtqImEdV41eqwjLX.mp4?tag=10'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1185992355133964293/pu/pl/-nh23Sj8_Ex7v9Ct.m3u8?tag=10'}]}}]",131,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://twitter.com/liberal_party/status/1185974988505014272', 'url': 'https://t.co/n25R2fntAg'}]","{'id': 14260960, 'id_str': '14260960'}","[{'id': 1162219997977960449, 'id_str': '1162219997977960449', 'name': 'Patrick Weiler', 'screen_name': 'PatrickBWeiler'}]","{'created_at': 'Sun Oct 20 17:44:06 +0000 2019', 'favorite_count': 311, 'full_text': '👋👋👋 Hey Liberals! Out canvassing today? (obviously).\n\nSnap a selfie and tweet it with #ChooseForward - and keep up the hope and hard work!', 'hashtags': [{'text': 'ChooseForward'}], 'id': 1185974988505014272, 'id_str': '1185974988505014272', 'lang': 'en', 'retweet_count': 76, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'urls': [], 'user': {'id': 16397147, 'id_str': '16397147'}, 'user_mentions': []}",1.1859749885050143e+18,1185974988505014272,2019-10-20 18:53:41+00:00,2019-10-20,2019-10-14,JustinTrudeau,got gotv packages ready patrickbweiler team morning cant wait see pics teams working hard across country keep chooseforward,Got some GOTV packages ready with @PatrickBWeiler and his te<br>am this morning. Can’t wait to see pics from teams working h<br>ard all across the country - keep it up! #ChooseForward http<br>s://t.co/n25R2fntAg https://t.co/g57dnnrpr<br>,-0.04583333333333334,0.5208333333333333,False,False,False,False,False
Sun Oct 20 18:14:21 +0000 2019,1301,"Between rent, groceries, and cell phones, monthly bills are going up. Canadian families deserve a government with a plan to do something about it. We’ll make life more affordable for you. Vote Liberal. #ChooseForward https://t.co/kEZcUleMiu",[{'text': 'ChooseForward'}],1185982601477185537,1185982601477185537,en,"[{'display_url': 'pic.twitter.com/kEZcUleMiu', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185982601477185537/photo/1', 'id': 1185982597152854016, 'media_url': 'http://pbs.twimg.com/media/EHV043UXUAAqXEw.png', 'media_url_https': 'https://pbs.twimg.com/media/EHV043UXUAAqXEw.png', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 676, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'type': 'photo', 'url': 'https://t.co/kEZcUleMiu'}]",329,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 18:14:21+00:00,2019-10-20,2019-10-14,JustinTrudeau,rent groceries cell phones monthly bills going canadian families deserve government plan something well make life affordable vote liberal chooseforward,"Between rent, groceries, and cell phones, monthly bills are <br>going up. Canadian families deserve a government with a plan<br> to do something about it. We’ll make life more affordable f<br>or you. Vote Liberal. #ChooseForward https://t.co/kEZcUleMi<br>",0.0,0.0,False,False,False,False,False
Sun Oct 20 17:36:16 +0000 2019,2380,"➡️ GO.
➡️ VOTE.
➡️ TOMORROW.

➡️ https://t.co/LYFpWxoNeY

#ChooseForward https://t.co/jJGWUq2T6M",[{'text': 'ChooseForward'}],1185973018679566337,1185973018679566337,en,"[{'display_url': 'pic.twitter.com/jJGWUq2T6M', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185973018679566337/video/1', 'id': 1185971159118073864, 'media_url': 'http://pbs.twimg.com/media/EHVq4W8W4AEvsLJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHVq4W8W4AEvsLJ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/jJGWUq2T6M', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 9333, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1185971159118073864/vid/320x320/jy_712ww8t0m7Ekj.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1185971159118073864/vid/720x720/rRSo6ZDhsUTDFpta.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1185971159118073864/vid/480x480/-nZHWTgjzEpK2kiA.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1185971159118073864/pl/zZFUAHFoW-qgedln.m3u8?tag=13'}]}}]",774,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","[{'expanded_url': 'http://how2vote.ca', 'url': 'https://t.co/LYFpWxoNeY'}]","{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 17:36:16+00:00,2019-10-20,2019-10-14,JustinTrudeau,go vote tomorrow chooseforward,"➡️ GO.
➡️ VOTE.
➡️ TOMORROW.

➡️ https://t.co/LYFpWxoNeY

#C<br>hooseForward https://t.co/jJGWUq2T6<br>",0.0,0.0,False,False,False,False,False
Sun Oct 20 16:49:59 +0000 2019,4862,"If you’ve climbed the #GrouseGrind, you know how tough it is. But you also know it’s worth the fight once you reach the top. That’s how I think about #ClimateAction: lots of work behind us and in front of us, but the cleaner planet we’ll leave for our kids is worth the effort. https://t.co/dmJfaD0kWG","[{'text': 'GrouseGrind'}, {'text': 'ClimateAction'}]",1185961371940331520,1185961371940331520,en,"[{'display_url': 'pic.twitter.com/dmJfaD0kWG', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185961371940331520/video/1', 'id': 1176877404842860550, 'media_url': 'http://pbs.twimg.com/media/EFUcecxW4AAhRXB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFUcecxW4AAhRXB.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/dmJfaD0kWG', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 30030, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1176877404842860550/pl/elPJMpBMmFZKx9RJ.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1176877404842860550/vid/640x360/bd-dkiupOIz-E_q4.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1176877404842860550/vid/480x270/iHzyfpluLcM4ETfv.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1176877404842860550/vid/1280x720/50LS8vlCQ-m5h9rB.mp4?tag=13'}]}}]",945,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 16:49:59+00:00,2019-10-20,2019-10-14,JustinTrudeau,youve climbed grousegrind know tough also know worth fight reach top thats think climateaction lots work behind us front us cleaner planet well leave kids worth effort,"If you’ve climbed the #GrouseGrind, you know how tough it is<br>. But you also know it’s worth the fight once you reach the <br>top. That’s how I think about #ClimateAction: lots of work b<br>ehind us and in front of us, but the cleaner planet we’ll le<br>ave for our kids is worth the effort. https://t.co/dmJfaD0kW<br><br>",0.062222222222222213,0.44666666666666666,False,False,False,False,False
Sun Oct 20 15:32:20 +0000 2019,411,"Happy #SmallBusinessWeek! Small business owners create jobs, grow our economy &amp; make our communities better places to live. We lowered the small business tax rate to the lowest in the G7, and we’ll keep making it easier for your business to grow: https://t.co/2klde3XvP6 https://t.co/5FpwoJtyxt",[{'text': 'SmallBusinessWeek'}],1185941827712671744,1185941827712671744,en,"[{'display_url': 'pic.twitter.com/5FpwoJtyxt', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185941827712671744/photo/1', 'id': 1185941823845552134, 'media_url': 'http://pbs.twimg.com/media/EHVPzi6X0AYbVFI.png', 'media_url_https': 'https://pbs.twimg.com/media/EHVPzi6X0AYbVFI.png', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1201, 'h': 676, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}, 'type': 'photo', 'url': 'https://t.co/5FpwoJtyxt'}]",133,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'http://lpc.ca/aqu8', 'url': 'https://t.co/2klde3XvP6'}]","{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 15:32:20+00:00,2019-10-20,2019-10-14,JustinTrudeau,happy smallbusinessweek small business owners create jobs grow economymake communities better places live lowered small business tax rate lowest g7 well keep making easier business grow,"Happy #SmallBusinessWeek! Small business owners create jobs,<br> grow our economy &amp; make our communities better places t<br>o live. We lowered the small business tax rate to the lowest<br> in the G7, and we’ll keep making it easier for your busines<br>s to grow: https://t.co/2klde3XvP6 https://t.co/5FpwoJtyx<br>",0.1872727272727273,0.5599999999999999,False,False,False,False,False
Sun Oct 20 14:23:47 +0000 2019,1529,"This movement is something special! A packed room in Calgary at nearly midnight last night, ready to keep moving our country forward. #ChooseForward https://t.co/E0I7UAAVI1",[{'text': 'ChooseForward'}],1185924578352271362,1185924578352271362,en,"[{'display_url': 'pic.twitter.com/E0I7UAAVI1', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185924578352271362/photo/1', 'id': 1185924565513506817, 'media_url': 'http://pbs.twimg.com/media/EHVAG-nXkAEQTtT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHVAG-nXkAEQTtT.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/E0I7UAAVI1'}, {'display_url': 'pic.twitter.com/E0I7UAAVI1', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185924578352271362/photo/1', 'id': 1185924565513527299, 'media_url': 'http://pbs.twimg.com/media/EHVAG-nX4AMeuBO.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHVAG-nX4AMeuBO.jpg', 'sizes': {'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/E0I7UAAVI1'}, {'display_url': 'pic.twitter.com/E0I7UAAVI1', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185924578352271362/photo/1', 'id': 1185924565509267457, 'media_url': 'http://pbs.twimg.com/media/EHVAG-mW4AEq-sZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHVAG-mW4AEq-sZ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/E0I7UAAVI1'}]",347,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 14:23:47+00:00,2019-10-20,2019-10-14,JustinTrudeau,movement something special packed room calgary nearly midnight last night ready keep moving country forward chooseforward,"This movement is something special! A packed room in Calgary<br> at nearly midnight last night, ready to keep moving our cou<br>ntry forward. #ChooseForward https://t.co/E0I7UAAVI<br>",0.1642857142857143,0.38452380952380955,False,False,False,False,False
Sun Oct 20 14:00:38 +0000 2019,1360,Winnipeg! What an incredible rally. Thanks for coming out with so much energy last night! #ChooseForward https://t.co/dTsY59caeb,[{'text': 'ChooseForward'}],1185918750597484545,1185918750597484545,en,"[{'display_url': 'pic.twitter.com/dTsY59caeb', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185918750597484545/photo/1', 'id': 1185918737725169666, 'media_url': 'http://pbs.twimg.com/media/EHU6zwaWoAICDcx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHU6zwaWoAICDcx.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/dTsY59caeb'}]",267,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 14:00:38+00:00,2019-10-20,2019-10-14,JustinTrudeau,winnipeg incredible rally thanks coming much energy last night chooseforward,Winnipeg! What an incredible rally. Thanks for coming out wi<br>th so much energy last night! #ChooseForward https://t.co/dT<br>sY59cae<br>,0.325,0.3416666666666667,False,False,False,False,False
Sun Oct 20 13:19:15 +0000 2019,4557,Vote like your planet depends on it - because it does. Vote Liberal. #ChooseForward https://t.co/Kyi1BF5cP6,[{'text': 'ChooseForward'}],1185908336329416704,1185908336329416704,en,"[{'display_url': 'pic.twitter.com/Kyi1BF5cP6', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185908336329416704/photo/1', 'id': 1185908331564666883, 'media_url': 'http://pbs.twimg.com/media/EHUxWCcWkAMQdBX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHUxWCcWkAMQdBX.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/Kyi1BF5cP6'}]",1218,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 13:19:15+00:00,2019-10-20,2019-10-14,JustinTrudeau,vote like planet depends vote liberal chooseforward,Vote like your planet depends on it - because it does. Vote <br>Liberal. #ChooseForward https://t.co/Kyi1BF5cP<br>,0.0,0.0,False,False,False,False,False
Sun Oct 20 00:17:35 +0000 2019,913,"Want a future where every Canadian has access to the affordable prescription drugs they need? 

It’s in our platform: https://t.co/Y4UjsO3w2X https://t.co/xjoQwRLlgx",[],1185711627032825856,1185711627032825856,en,"[{'display_url': 'pic.twitter.com/xjoQwRLlgx', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185711627032825856/photo/1', 'id': 1185711623526326272, 'media_url': 'http://pbs.twimg.com/media/EHR-cH5WoAA47sW.png', 'media_url_https': 'https://pbs.twimg.com/media/EHR-cH5WoAA47sW.png', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1201, 'h': 676, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/xjoQwRLlgx'}]",251,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'http://lpc.ca/apt-', 'url': 'https://t.co/Y4UjsO3w2X'}]","{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-20 00:17:35+00:00,2019-10-20,2019-10-14,JustinTrudeau,want future every canadian access affordable prescription drugs need platform,"Want a future where every Canadian has access to the afforda<br>ble prescription drugs they need? 

It’s in our platform: ht<br>tps://t.co/Y4UjsO3w2X https://t.co/xjoQwRLlg<br>",0.0,0.125,False,False,False,False,False
Sat Oct 19 23:39:50 +0000 2019,1097,📍 Milton #ChooseForward https://t.co/PaLgfO7Xqe,[{'text': 'ChooseForward'}],1185702124006580224,1185702124006580224,en,"[{'display_url': 'pic.twitter.com/PaLgfO7Xqe', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185702124006580224/photo/1', 'id': 1185702110651998209, 'media_url': 'http://pbs.twimg.com/media/EHR1yZrX4AE0ftJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHR1yZrX4AE0ftJ.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/PaLgfO7Xqe'}]",223,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-19 23:39:50+00:00,2019-10-19,2019-10-14,JustinTrudeau,milton chooseforward,📍 Milton #ChooseForward https://t.co/PaLgfO7Xqe<br>,0.0,0.0,False,False,False,False,False
Sat Oct 19 23:13:14 +0000 2019,9051,"Conservatives are clearly focused on making stuff up, we’ll stay focused on Canadians. On Monday, the choice is clear. #ChooseForward https://t.co/9vA8IhLt0u",[{'text': 'ChooseForward'}],1185695431398957056,1185695431398957056,en,"[{'display_url': 'pic.twitter.com/9vA8IhLt0u', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1185695431398957056/video/1', 'id': 1185687298056347652, 'media_url': 'http://pbs.twimg.com/media/EHRqSUtX0AEevzE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EHRqSUtX0AEevzE.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/9vA8IhLt0u', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 62333, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1185687298056347652/vid/320x320/H62bbr3i9hWRXuqj.mp4?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1185687298056347652/vid/480x480/2o7B1P0MDr1ykioA.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1185687298056347652/pl/uxXkOdH9T6O8zGdH.m3u8?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1185687298056347652/vid/720x720/bJY5webR2D0UZcDb.mp4?tag=13'}]}}]",2160,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-19 23:13:14+00:00,2019-10-19,2019-10-14,JustinTrudeau,conservatives clearly focused making stuff well stay focused canadians monday choice clear chooseforward,"Conservatives are clearly focused on making stuff up, we’ll <br>stay focused on Canadians. On Monday, the choice is clear. #<br>ChooseForward https://t.co/9vA8IhLt0<br>",0.10000000000000002,0.3833333333333333,False,False,False,False,False
